timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
1843501345,-0.99722,0.0435818,0.0584198,-0.0155088,-0.0328137,-0.0222938,0.0036359,-5.11216,0.330069,1.64285,-2.68258e-05,7.48365e-05,-3.59446e-05,0.00128258,-0.000388319,-0.00194378,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.33427e-08,6.00043e-05,0.000963114,3.82591e-07,5.83357e-06,5.65848e-06,3.70511e-05,0.012755,0.0127082,0.0081656,0.0560909,0.0560442,0.0465057,1.11519e-11,1.11002e-11,1.83878e-11,5e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.334866,0.215652,0.00369611,0.0350296,0.0322736,0.0123016,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1843702946,-0.996711,0.0628275,0.0505546,-0.00805702,-0.0576579,-0.0706334,-0.00754163,-5.13869,0.324684,1.64153,-2.68188e-05,7.47874e-05,-3.56981e-05,0.00128297,-0.000386643,-0.00194453,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.44814e-08,6.28074e-05,0.00117967,3.69893e-07,5.78905e-06,5.71011e-06,3.70557e-05,0.0127608,0.0127126,0.00809684,0.0562005,0.0561548,0.0463364,1.11373e-11,1.10852e-11,1.83921e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.335194,0.215259,0.118884,0.0149883,0.0366477,0.00432202,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1843907762,-0.996091,0.0726552,0.0487409,-0.0121729,-0.0714079,-0.0156233,0.0276178,-5.15767,0.329905,1.63212,-2.68771e-05,7.48076e-05,-3.54999e-05,0.00128391,-0.000385859,-0.00194228,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.17287e-08,6.16767e-05,0.000997012,3.8707e-07,5.78168e-06,5.74941e-06,3.69835e-05,0.012807,0.0127561,0.0082485,0.056688,0.0566422,0.0469487,1.11298e-11,1.10775e-11,1.83905e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.336646,0.216676,0.0793322,0.0360069,0.0345865,0.0285724,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1844108542,-0.997187,0.0449556,0.05113,-0.0313488,-0.0568101,0.00339601,0.044089,-5.1803,0.335761,1.6355,-2.68931e-05,7.48096e-05,-3.5328e-05,0.00128427,-0.000385042,-0.00194305,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.38016e-08,5.96356e-05,0.000852596,4.38664e-07,5.80088e-06,5.66078e-06,3.70611e-05,0.0127747,0.0127245,0.00825047,0.0567257,0.05668,0.0464968,1.11121e-11,1.10595e-11,1.84017e-11,5e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.336758,0.215631,0.0446236,0.0212971,0.0318308,0.00937402,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1844309342,-0.995686,0.0498048,0.06882,-0.0373231,-0.0602596,0.00599291,-0.016268,-5.19952,0.334319,1.64453,-2.68474e-05,7.48041e-05,-3.51141e-05,0.00128463,-0.000384586,-0.00194356,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.01003e-08,5.71759e-05,0.000875336,4.79017e-07,5.86957e-06,5.65752e-06,3.69594e-05,0.0128231,0.0127712,0.00839229,0.0569434,0.0568979,0.046958,1.10999e-11,1.10474e-11,1.84057e-11,5e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.337404,0.216698,0.0683536,0.0339179,0.0329144,0.01488,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1844514942,-0.997187,0.0417939,0.0489189,-0.0384505,-0.074823,0.0669044,0.0205014,-5.21972,0.346941,1.6457,-2.6847e-05,7.48262e-05,-3.48328e-05,0.00128595,-0.000384241,-0.00194306,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.04407e-08,5.58215e-05,0.00092588,4.71378e-07,5.7942e-06,5.65996e-06,3.70165e-05,0.0128666,0.0128108,0.00837821,0.0575119,0.0574656,0.0471383,1.10937e-11,1.10412e-11,1.84034e-11,5e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.339083,0.217114,0.0891298,0.0306163,0.0324944,0.000777793,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1844715742,-0.997433,0.00824095,0.0461667,-0.0541225,-0.0782543,0.0827796,0.0675826,-5.23524,0.368867,1.66869,-2.68542e-05,7.48807e-05,-3.46255e-05,0.00128663,-0.000384061,-0.00194982,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.25909e-08,5.73669e-05,0.00083667,5.47751e-07,5.78613e-06,5.63095e-06,3.69794e-05,0.0128151,0.0127585,0.00845926,0.0575974,0.0575507,0.0473368,1.10778e-11,1.10255e-11,1.84023e-11,5e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.339335,0.21757,0.0958408,0.0585776,0.0326126,0.0181205,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1844916542,-0.997689,0.00195215,0.0416783,-0.0536289,-0.0648156,0.0179043,0.0407125,-5.25971,0.37452,1.66935,-2.67948e-05,7.48707e-05,-3.44064e-05,0.00128653,-0.000383703,-0.00194454,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.19737e-08,6.04196e-05,0.000822106,5.44885e-07,5.77046e-06,5.63522e-06,3.70037e-05,0.0128284,0.0127748,0.00855476,0.0578141,0.057767,0.0476873,1.10671e-11,1.10153e-11,1.84067e-11,5.00001e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.339972,0.218374,0.0121187,0.0416745,0.0374353,0.00966941,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1845117487,-0.998992,0.00278064,0.0294639,-0.0337565,-0.0609802,0.0469141,0.0478177,-5.2816,0.391771,1.66285,-2.68415e-05,7.48825e-05,-3.41896e-05,0.00128753,-0.000383144,-0.001938,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.42524e-08,6.83852e-05,0.000815429,4.38856e-07,5.74013e-06,5.63979e-06,3.70853e-05,0.0128219,0.012769,0.00848577,0.058016,0.0579687,0.0475742,1.1057e-11,1.10058e-11,1.83986e-11,5.00001e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.340565,0.218115,0.0794952,0.0350112,0.0425915,0.0103244,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1845318963,-0.998264,-0.0116469,0.0392953,-0.0422873,-0.058204,0.00694484,0.0137885,-5.30928,0.402869,1.6706,-2.68288e-05,7.48576e-05,-3.40241e-05,0.00128727,-0.000382287,-0.0019404,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.65706e-08,7.99831e-05,0.00103857,4.85052e-07,5.76099e-06,5.65159e-06,3.70205e-05,0.0128438,0.0127944,0.00844027,0.0582013,0.0581539,0.0475159,1.10476e-11,1.0997e-11,1.84031e-11,5.00002e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.341109,0.217981,0.0751047,0.0269227,0.0455565,0.0137753,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1845515742,-0.996508,0.0239455,0.0698704,-0.0389337,-0.0619166,-0.00767929,-0.0170255,-5.33126,0.392435,1.65891,-2.67486e-05,7.48653e-05,-3.37415e-05,0.00128753,-0.000381851,-0.0019361,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.60256e-08,7.98227e-05,0.00101783,4.87884e-07,5.87111e-06,5.62563e-06,3.69521e-05,0.0128738,0.0128243,0.00852194,0.0584288,0.0583814,0.0478377,1.10405e-11,1.09907e-11,1.84094e-11,5.00002e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.341775,0.218718,0.0957031,0.0551971,0.0503276,0.00609817,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1845724542,-0.997271,-0.000133987,0.0611038,-0.0414374,-0.103526,0.0262011,0.0889587,-5.35808,0.406831,1.66019,-2.67771e-05,7.48913e-05,-3.35718e-05,0.00128838,-0.000381326,-0.0019313,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.13438e-08,6.43328e-05,0.000873749,4.93439e-07,5.83686e-06,5.63818e-06,3.7009e-05,0.0128337,0.0127802,0.00855799,0.0587364,0.0586886,0.0480592,1.10311e-11,1.09821e-11,1.84124e-11,5.00002e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.342673,0.219224,0.0654459,0.0507915,0.0490451,0.0106997,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1845921342,-0.997808,0.003796,0.0568322,-0.0336867,-0.0901096,0.00129893,0.00719227,-5.38573,0.407527,1.66574,-2.67437e-05,7.49082e-05,-3.33994e-05,0.00128883,-0.000380893,-0.00192794,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.31112e-08,5.39553e-05,0.000927447,4.54533e-07,5.81974e-06,5.64017e-06,3.70737e-05,0.0128711,0.0128196,0.0086115,0.05878,0.0587323,0.0482113,1.10204e-11,1.09723e-11,1.84134e-11,5.00003e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.342801,0.219571,0.00134359,0.0441436,0.0477911,0.0182514,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1846126942,-0.997487,0.0100383,0.0624187,-0.031996,-0.096196,0.0118875,0.0154931,-5.41651,0.412792,1.64783,-2.67398e-05,7.49086e-05,-3.32111e-05,0.00128961,-0.000380354,-0.00191854,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.66634e-08,4.52963e-05,0.00110582,4.51608e-07,5.84518e-06,5.64264e-06,3.70894e-05,0.0128897,0.0128384,0.00855169,0.0590676,0.0590197,0.0481479,1.10112e-11,1.0964e-11,1.84159e-11,5.00002e-08,5.00002e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.343638,0.219426,0.119902,0.0347084,0.0492453,0.0301711,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1846327742,-0.997317,0.0104782,0.0629256,-0.0358928,-0.108311,0.00767993,0.0228501,-5.44949,0.421819,1.65623,-2.67515e-05,7.49091e-05,-3.2993e-05,0.00129017,-0.00037952,-0.00192016,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.37433e-08,3.89747e-05,0.000974322,4.70953e-07,5.84646e-06,5.64532e-06,3.70182e-05,0.0128846,0.0128344,0.00843278,0.0591743,0.0591266,0.0478564,1.10037e-11,1.09576e-11,1.8408e-11,5.00002e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.343949,0.218761,0.0674469,0.0323569,0.0494347,0.036242,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1846528573,-0.99679,-0.00830251,0.0695795,-0.0387123,-0.112525,0.019096,0.0769269,-5.47813,0.430723,1.67027,-2.67597e-05,7.49426e-05,-3.28279e-05,0.00129016,-0.000378909,-0.00192416,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.03895e-08,5.5202e-05,0.000865955,4.90055e-07,5.87052e-06,5.65594e-06,3.70424e-05,0.0128493,0.0127996,0.00834517,0.0592486,0.0592012,0.0472155,1.09963e-11,1.09512e-11,1.84243e-11,5.00002e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.344165,0.217291,0.0509199,0.0573428,0.0492331,0.0380345,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1846734142,-0.996058,-0.0114301,0.0776446,-0.0413402,-0.102534,-0.0150598,-0.0165598,-5.51004,0.443906,1.66271,-2.67934e-05,7.49577e-05,-3.27081e-05,0.00129029,-0.000378376,-0.00192111,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.33708e-08,8.02666e-05,0.00118878,5.09717e-07,5.91327e-06,5.66646e-06,3.69638e-05,0.0129802,0.0129322,0.00845582,0.0597109,0.0596629,0.0477186,1.09962e-11,1.09524e-11,1.84224e-11,5.00002e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.345505,0.218446,0.0560897,0.0438945,0.047764,0.004623,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1846934942,-0.997123,0.0389197,0.0637264,-0.0130309,-0.14642,0.00165283,-0.0499205,-5.54498,0.437471,1.63046,-2.67567e-05,7.49663e-05,-3.25373e-05,0.00129122,-0.000377964,-0.00191241,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.4089e-08,7.91249e-05,0.00106409,3.90735e-07,5.85383e-06,5.69194e-06,3.71346e-05,0.0129834,0.0129344,0.00851698,0.0596921,0.0596448,0.0478366,1.09853e-11,1.09427e-11,1.8421e-11,5e-08,5.00003e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.345452,0.218716,0.0933891,0.0382714,0.0485787,0.0340335,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1847135751,-0.998106,0.0354362,0.0462964,-0.0196234,-0.158778,0.0524739,0.0502185,-5.58272,0.450045,1.61283,-2.67568e-05,7.49966e-05,-3.2333e-05,0.00129247,-0.000377448,-0.00190472,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.97113e-08,7.36815e-05,0.00102562,4.02968e-07,5.80143e-06,5.70282e-06,3.71835e-05,0.0129227,0.0128753,0.00840331,0.0597927,0.0597458,0.0475567,1.09799e-11,1.09383e-11,1.84249e-11,5e-08,5.00002e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.345743,0.218075,0.0790237,0.0512619,0.0465502,0.0183981,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1847345342,-0.997739,0.0097158,0.0603836,-0.0278704,-0.127172,0.0319316,0.0257077,-5.61636,0.461685,1.62105,-2.67395e-05,7.50421e-05,-3.21625e-05,0.00129264,-0.000377043,-0.00190655,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.54144e-08,6.95585e-05,0.000981653,4.37175e-07,5.85933e-06,5.68766e-06,3.7165e-05,0.0130097,0.0129668,0.00842674,0.0602362,0.060189,0.0478076,1.09805e-11,1.09401e-11,1.84346e-11,5.00001e-08,5.00003e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347023,0.21865,0.0252817,0.0611788,0.0426185,0.00220944,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1847546142,-0.997284,0.032083,0.0632862,-0.0197441,-0.145619,0.0131679,-0.011961,-5.65012,0.464092,1.59716,-2.67068e-05,7.50589e-05,-3.19883e-05,0.00129338,-0.000376749,-0.00189995,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.89563e-08,7.07436e-05,0.00111526,4.12506e-07,5.86949e-06,5.70705e-06,3.71792e-05,0.0130343,0.0129937,0.0084686,0.060307,0.0602607,0.0479596,1.09748e-11,1.09355e-11,1.84384e-11,5.00001e-08,5.00003e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347229,0.218997,0.0664497,0.0415958,0.0437863,0.0168972,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1847746942,-0.99781,0.0543277,0.0374963,-0.00417537,-0.156748,-0.00672496,-0.0246297,-5.6942,0.471067,1.57103,-2.67079e-05,7.50436e-05,-3.18144e-05,0.00129442,-0.000376237,-0.00189224,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.39639e-08,7.2033e-05,0.00100993,3.6261e-07,5.78951e-06,5.77536e-06,3.72598e-05,0.013041,0.0130049,0.00831836,0.0603858,0.0603409,0.0471428,1.09696e-11,1.09314e-11,1.84423e-11,5e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347457,0.217124,0.0374218,0.0191309,0.0427535,0.0267225,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1847947772,-0.997019,0.0683477,0.0347869,0.00842681,-0.12123,0.0361065,0.000303772,-5.72489,0.477909,1.55001,-2.67014e-05,7.50847e-05,-3.16232e-05,0.00129456,-0.000375631,-0.00189083,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.39568e-08,6.74318e-05,0.00088216,3.45014e-07,5.78146e-06,5.82925e-06,3.71915e-05,0.0130417,0.0130109,0.0082718,0.0605262,0.0604826,0.0470523,1.09669e-11,1.09296e-11,1.84348e-11,5e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.347863,0.216915,0.079689,0.058417,0.0404562,0.0175221,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1848150148,-0.996942,0.066973,0.038784,0.0108006,-0.138523,0.000184089,-0.0211909,-5.75723,0.491804,1.54949,-2.67176e-05,7.51088e-05,-3.14843e-05,0.00129467,-0.000375037,-0.00189242,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.95103e-08,6.9158e-05,0.00102597,3.41832e-07,5.79565e-06,5.82797e-06,3.72025e-05,0.0130697,0.0130452,0.00838963,0.06064,0.0605981,0.047424,1.09625e-11,1.09262e-11,1.84382e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.348193,0.21777,0.139132,0.0459691,0.0416606,0.028561,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1848350320,-0.996241,0.0805937,0.0317534,0.000371611,-0.161383,-0.0275,-0.0249104,-5.79676,0.495782,1.50966,-2.67152e-05,7.5115e-05,-3.13585e-05,0.0012953,-0.000374644,-0.0018849,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,2.97729e-08,6.05197e-05,0.00103709,3.69473e-07,5.77253e-06,5.88564e-06,3.71502e-05,0.0130538,0.0130363,0.00829503,0.0606759,0.0606364,0.0472304,1.09568e-11,1.09213e-11,1.84435e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.348299,0.217325,0.0346205,0.033434,0.0402444,0.0499592,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1848555742,-0.995837,0.0830479,0.0359729,-0.0108086,-0.192583,-0.0991879,-0.0327081,-5.83615,0.477612,1.48148,-2.66653e-05,7.51438e-05,-3.10956e-05,0.00129573,-0.000374162,-0.00188122,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.15166e-08,6.86349e-05,0.00119147,4.03269e-07,5.78991e-06,5.90243e-06,3.70691e-05,0.0131226,0.0131122,0.00831837,0.0611071,0.0610698,0.0470348,1.09544e-11,1.09197e-11,1.84363e-11,5e-08,5.00001e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.349538,0.216875,0.136281,0.0501498,0.0392972,0.0330424,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1848756542,-0.994752,0.0769537,0.048791,-0.0465451,-0.17655,-0.0761715,-0.0314566,-5.8764,0.466236,1.46321,-2.66609e-05,7.51769e-05,-3.08993e-05,0.00129621,-0.000373673,-0.00187848,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,4.41554e-08,6.70982e-05,0.00106914,5.60383e-07,5.82925e-06,5.86796e-06,3.69183e-05,0.0131044,0.0130998,0.00835985,0.0610877,0.0610535,0.047536,1.09462e-11,1.09122e-11,1.84358e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.349487,0.218028,0.106687,0.0507808,0.0368763,0.0284374,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1848958142,-0.992618,0.0849333,0.050571,-0.0702775,-0.13676,-0.0285932,-0.0590803,-5.90473,0.464743,1.44014,-2.6671e-05,7.52339e-05,-3.06221e-05,0.00129687,-0.000372919,-0.00187547,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,3.32589e-08,5.94109e-05,0.00120082,7.27041e-07,5.83095e-06,5.90112e-06,3.67297e-05,0.0131286,0.0131286,0.0084404,0.0611994,0.0611684,0.0478147,1.09413e-11,1.0908e-11,1.84389e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.349811,0.218666,0.139656,0.0644915,0.0301829,0.00734235,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1849158942,-0.99308,0.0788297,0.0490383,-0.0719289,-0.125548,0.0137828,-0.0244251,-5.93428,0.462223,1.42701,-2.66322e-05,7.52535e-05,-3.0387e-05,0.00129701,-0.00037234,-0.00187612,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,5.11819e-08,7.22029e-05,0.00128615,7.35385e-07,5.83448e-06,5.87839e-06,3.67572e-05,0.0131366,0.0131405,0.00850394,0.0614206,0.0613928,0.0480718,1.094e-11,1.09073e-11,1.84442e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.350447,0.219253,0.094394,0.0351004,0.0268178,0.02477,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1849359742,-0.990003,0.106037,0.0621219,-0.0692121,-0.0928525,0.134558,-0.0909745,-5.95925,0.468056,1.42127,-2.65658e-05,7.52719e-05,-3.01306e-05,0.00129681,-0.000371483,-0.00188076,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,9.80352e-08,8.58004e-05,0.0011119,7.49811e-07,5.8573e-06,6.00289e-06,3.65471e-05,0.0132096,0.0132123,0.00845674,0.0616037,0.0615792,0.0475612,1.09361e-11,1.09041e-11,1.84343e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.350974,0.218085,0.117712,0.0462973,0.0254238,0.0115254,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1849567742,-0.994406,0.0937857,0.0366979,-0.0318566,-0.0644851,0.183955,0.0602091,-5.97136,0.506792,1.40441,-2.65447e-05,7.53158e-05,-2.98888e-05,0.00129719,-0.000370833,-0.00188023,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.0426e-07,8.09036e-05,0.000866502,5.00922e-07,5.80006e-06,5.96443e-06,3.69389e-05,0.0131914,0.0131971,0.00849908,0.0621498,0.0621283,0.0478869,1.09362e-11,1.09051e-11,1.84409e-11,5.00001e-08,5.00001e-08,5.00001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.352531,0.218831,0.102532,0.0488589,0.020209,0.0561235,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1849769342,-0.996429,0.0818536,0.0203728,0.00383439,-0.121231,0.111701,-0.0579858,-5.97848,0.536256,1.38958,-2.65254e-05,7.53982e-05,-2.97352e-05,0.00129771,-0.000370175,-0.0018787,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,1.05664e-07,8.95815e-05,0.000970259,3.64264e-07,5.78769e-06,5.92371e-06,3.71509e-05,0.0132919,0.0133092,0.00859897,0.0624088,0.0623908,0.0482547,1.09334e-11,1.09031e-11,1.84433e-11,5.00001e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.35327,0.219669,0.0635657,0.0730569,0.0145821,0.0420511,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
1849970942,-0.994464,0.101649,0.00660786,0.025782,-0.131977,0.0790507,-0.0258844,-5.99956,0.542886,1.37176,-2.64539e-05,7.54484e-05,-2.95418e-05,0.00129786,-0.000369869,-0.00188066,0.211216,0.0953701,-0.256305,0.0070676,0.0215316,0.0260031,-5.10321,2.19336,7.41935e-08,7.55169e-05,0.00109975,3.53907e-07,5.7633e-06,6.02856e-06,3.70976e-05,0.0133022,0.0133286,0.00856065,0.0627211,0.062707,0.0478083,1.09306e-11,1.0901e-11,1.84457e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131607,0.354158,0.218651,0.0750806,0.0482109,0.0116238,0.000322495,0.291694,0.0478173,0.10541,0.075702,0,0,32,831,24,0,0,0,0,0,0
