timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1842914298,32767,32767,32767,32767,32767,-65,32767
1842918298,-21,32767,32767,32767,32767,32767,32767
1842922142,32767,32767,32767,32767,-65,-39,32767
1842926142,32767,32767,32767,32767,32767,32767,32767
1842930145,-33,32767,32767,32767,-44,32767,32767
1842934968,32767,32767,32767,32767,32767,-72,32767
1842938942,-5,32767,32767,32767,32767,32767,32767
1842942942,32767,32767,32767,32767,32767,-48,32767
1842946945,32767,32767,32767,32767,32767,32767,32767
1842950942,-14,32767,32767,32767,-50,32767,32767
1842954942,32767,32767,32767,32767,32767,32767,32767
1842958942,32767,32767,32767,32767,32767,32767,32767
1842962942,-25,32767,32767,32767,-69,-40,32767
1842966967,32767,32767,32767,32767,32767,32767,32767
1842970942,4,32767,32767,32767,-49,32767,32767
1842974942,32767,32767,32767,32767,32767,-48,32767
1842978942,32767,32767,32767,32767,32767,32767,32767
1842982942,-5,32767,32767,32767,32767,-40,32767
1842986970,32767,32767,32767,32767,32767,32767,32767
1842990942,32767,32767,32767,32767,-46,32767,32767
1842994942,-14,32767,32767,32767,32767,-48,32767
1842998942,32767,32767,32767,32767,32767,32767,32767
1843002942,32767,32767,32767,32767,-65,-40,32767
1843006942,-24,32767,-49,32767,32767,32767,32767
1843010942,32767,32767,32767,32767,-45,32767,32767
1843014955,5,32767,32767,32767,32767,-40,32767
1843018942,32767,32767,32767,32767,32767,32767,32767
1843022957,32767,32767,32767,32767,32767,32767,32767
1843026942,-6,32767,32767,32767,32767,-72,32767
1843030945,32767,32767,32767,32767,-43,32767,32767
1843034942,32767,32767,32767,32767,32767,-40,32767
1843038969,-16,32767,32767,32767,32767,32767,32767
1843042942,32767,32767,32767,32767,-62,32767,32767
1843046942,32767,32767,32767,32767,32767,-72,32767
1843051085,-29,32767,32767,32767,-42,32767,32767
1843054942,32767,32767,32767,32767,32767,-54,32767
1843059769,-5,32767,32767,32767,32767,32767,32767
1843063742,32767,32767,32767,32767,32767,32767,32767
1843067762,32767,32767,32767,32767,32767,-64,32767
1843071742,-14,32767,32767,32767,-48,32767,32767
1843075742,32767,32767,32767,32767,32767,-48,32767
1843079745,32767,32767,32767,32767,32767,32767,32767
1843083742,-25,32767,32767,32767,-68,32767,32767
1843087750,32767,32767,32767,32767,32767,-72,32767
1843091742,4,32767,32767,32767,-46,32767,32767
1843095742,32767,32767,32767,32767,32767,-48,32767
1843099742,32767,32767,32767,32767,32767,32767,32767
1843103745,-8,32767,32767,32767,32767,32767,32767
1843107742,32767,32767,32767,32767,32767,-72,32767
1843111768,32767,32767,32767,32767,-45,32767,32767
1843115742,-17,32767,32767,32767,32767,-48,32767
1843119742,32767,32767,32767,32767,32767,32767,32767
1843123742,32767,32767,32767,32767,-64,32767,32767
1843127742,-28,32767,32767,32767,32767,-64,32767
1843131745,32767,32767,32767,32767,-44,32767,32767
1843135744,4,32767,32767,32767,32767,-40,32767
1843139742,32767,32767,32767,32767,32767,32767,32767
1843143742,32767,32767,32767,32767,32767,32767,32767
1843147742,-9,32767,32767,32767,32767,-54,32767
1843151766,32767,32767,32767,32767,-42,32767,32767
1843155742,32767,32767,32767,32767,32767,-40,32767
1843159742,-20,32767,32767,32767,32767,32767,32767
1843163888,32767,32767,32767,32767,-62,32767,32767
1843167765,32767,32767,32767,32767,32767,-48,32767
1843171742,-30,32767,32767,32767,-40,32767,32767
1843175751,32767,32767,32767,32767,32767,-40,32767
1843179746,0,32767,32767,32767,32767,32767,32767
1843183742,32767,32767,32767,32767,32767,32767,32767
1843187751,32767,32767,32767,32767,32767,-40,32767
1843191742,-12,32767,32767,32767,-38,32767,32767
1843195742,32767,32767,32767,32767,32767,32767,32767
1843199742,32767,32767,32767,32767,32767,-72,32767
1843203746,-22,32767,32767,32767,-57,32767,32767
1843207742,32767,32767,32767,32767,32767,-54,32767
1843211742,32767,32767,32767,32767,-37,32767,32767
1843215888,-30,32767,-101,32767,32767,32767,32767
1843219742,32767,32767,32767,32767,32767,-72,32767
1843223750,0,32767,32767,32767,32767,32767,32767
1843227742,32767,32767,32767,32767,32767,-40,32767
1843231742,32767,32767,32767,32767,32767,32767,32767
1843235766,-12,32767,32767,32767,-73,32767,32767
1843239742,32767,32767,32767,32767,32767,-56,32767
1843243748,32767,32767,32767,32767,-52,32767,32767
1843247742,-25,32767,32767,32767,32767,-40,32767
1843251742,32767,32767,32767,32767,32767,32767,32767
1843255742,3,32767,32767,32767,-70,32767,32767
1843259742,32767,32767,32767,32767,32767,-64,32767
1843263742,32767,32767,32767,32767,32767,32767,32767
1843267764,-6,32767,32767,32767,32767,-40,32767
1843271747,32767,32767,32767,32767,32767,32767,32767
1843275742,32767,32767,32767,32767,-68,32767,32767
1843279742,-17,32767,32767,32767,32767,-64,32767
1843283742,32767,32767,32767,32767,-46,32767,32767
1843287742,32767,32767,32767,32767,32767,-40,32767
1843291742,-28,32767,32767,32767,32767,32767,32767
1843295742,32767,32767,32767,32767,-65,32767,32767
1843299748,4,32767,32767,32767,32767,-56,32767
1843303742,32767,32767,32767,32767,32767,32767,32767
1843307742,32767,32767,32767,32767,32767,32767,32767
1843311742,-6,32767,32767,32767,32767,-72,32767
1843315742,32767,32767,32767,32767,-62,32767,32767
1843319788,32767,32767,32767,32767,32767,-40,32767
1843323742,-17,32767,32767,32767,-41,32767,32767
1843327742,32767,32767,32767,32767,32767,32767,32767
1843332545,4,32767,32767,32767,32767,-80,32767
1843336564,32767,32767,32767,32767,-69,32767,32767
1843340564,32767,32767,32767,32767,32767,-64,32767
1843344545,-8,32767,32767,32767,32767,32767,32767
1843348542,32767,32767,32767,32767,32767,32767,32767
1843352542,32767,32767,32767,32767,32767,-72,32767
1843356542,-14,32767,32767,32767,-68,32767,32767
1843360552,32767,32767,32767,32767,32767,-40,32767
1843364542,32767,32767,32767,32767,-46,32767,32767
1843368545,-25,32767,32767,32767,32767,32767,32767
1843372542,32767,32767,32767,32767,32767,-72,32767
1843376542,3,32767,32767,32767,-66,32767,32767
1843380542,32767,32767,32767,32767,32767,-40,32767
1843384542,32767,32767,32767,32767,32767,32767,32767
1843388542,-5,32767,32767,32767,32767,32767,32767
1843392576,32767,32767,32767,32767,32767,-72,32767
1843396542,32767,32767,32767,32767,-65,32767,32767
1843400546,-17,32767,32767,32767,32767,-40,32767
1843405342,32767,32767,32767,32767,-52,32767,32767
1843409361,4,32767,32767,32767,32767,32767,32767
1843413377,32767,32767,-100,32767,32767,-64,32767
1843417348,32767,32767,32767,32767,-70,32767,32767
1843421342,-5,32767,32767,32767,32767,-48,32767
1843425342,32767,32767,32767,32767,32767,32767,32767
1843429342,32767,32767,32767,32767,32767,32767,32767
1843433342,-14,32767,32767,32767,32767,-72,32767
1843437489,32767,32767,32767,32767,-70,32767,32767
1843441345,32767,32767,32767,32767,32767,-48,32767
1843445342,-25,32767,32767,32767,-48,32767,32767
1843449342,32767,32767,32767,32767,32767,32767,32767
1843453342,3,32767,32767,32767,32767,-72,32767
1843457366,32767,32767,32767,32767,-68,32767,32767
1843461342,32767,32767,32767,32767,32767,-48,32767
1843465489,-10,32767,32767,32767,32767,32767,32767
1843469342,32767,32767,32767,32767,32767,32767,32767
1843473342,32767,32767,32767,32767,32767,-48,32767
1843477342,-20,32767,32767,32767,-65,32767,32767
1843481492,32767,32767,32767,32767,32767,-41,32767
1843485342,32767,32767,32767,32767,-45,32767,32767
1843489342,-30,32767,32767,32767,32767,32767,32767
1843493342,32767,32767,32767,32767,32767,-64,32767
1843497342,-1,32767,32767,32767,-64,32767,32767
1843501345,32767,32767,32767,32767,32767,-40,32767
1843505342,32767,32767,32767,32767,32767,32767,32767
1843509342,-12,32767,32767,32767,32767,32767,32767
1843513342,32767,32767,32767,32767,32767,-64,32767
1843517482,32767,32767,32767,32767,-63,32767,32767
1843521377,-24,32767,32767,32767,32767,32767,32767
1843525342,32767,32767,32767,32767,-41,-72,32767
1843529342,4,32767,32767,32767,32767,32767,32767
1843533342,32767,32767,32767,32767,32767,-40,32767
1843537342,32767,32767,32767,32767,-60,32767,32767
1843541371,-8,32767,32767,32767,32767,32767,32767
1843545342,32767,32767,32767,32767,32767,-72,32767
1843549345,32767,32767,32767,32767,32767,32767,32767
1843553342,-12,32767,32767,32767,32767,-40,32767
1843557342,32767,32767,32767,32767,-57,32767,32767
1843561342,32767,32767,32767,32767,32767,32767,32767
1843565342,-22,32767,32767,32767,-36,-72,32767
1843569490,32767,32767,32767,32767,32767,32767,32767
1843573342,32767,32767,32767,32767,32767,-39,32767
1843577342,-33,32767,32767,32767,-53,32767,32767
1843581342,32767,32767,32767,32767,32767,32767,32767
1843585345,-4,32767,32767,32767,32767,-64,32767
1843589342,32767,32767,32767,32767,32767,32767,32767
1843593342,32767,32767,32767,32767,32767,-40,32767
1843597342,-16,32767,32767,32767,-52,32767,32767
1843601342,32767,32767,32767,32767,32767,32767,32767
1843605490,32767,32767,32767,32767,32767,-65,32767
1843609344,-27,32767,-50,32767,-70,32767,32767
1843613342,32767,32767,32767,32767,32767,-40,32767
1843617342,3,32767,32767,32767,-49,32767,32767
1843621487,32767,32767,32767,32767,32767,32767,32767
1843625348,32767,32767,32767,32767,32767,-64,32767
1843629342,-6,32767,32767,32767,32767,32767,32767
1843634142,32767,32767,32767,32767,32767,32767,32767
1843638142,32767,32767,32767,32767,-56,-80,32767
1843642174,-25,32767,32767,32767,32767,32767,32767
1843646305,32767,32767,32767,32767,-37,-58,32767
1843650145,4,32767,32767,32767,32767,32767,32767
1843654142,32767,32767,32767,32767,32767,-40,32767
1843658142,32767,32767,32767,32767,-53,32767,32767
1843662142,-6,32767,32767,32767,32767,32767,32767
1843666142,32767,32767,32767,32767,32767,-64,32767
1843670142,32767,32767,32767,32767,32767,32767,32767
1843674297,-14,32767,32767,32767,32767,-41,32767
1843678142,32767,32767,32767,32767,-51,32767,32767
1843682142,32767,32767,32767,32767,32767,32767,32767
1843686145,-21,32767,32767,32767,32767,-64,32767
1843690942,32767,32767,32767,32767,-77,32767,32767
1843694942,-1,32767,32767,32767,32767,-40,32767
1843698942,32767,32767,32767,32767,-56,32767,32767
1843702946,32767,32767,32767,32767,32767,32767,32767
1843706942,-12,32767,32767,32767,32767,-47,32767
1843710942,32767,32767,32767,32767,32767,32767,32767
1843714969,32767,32767,32767,32767,32767,-40,32767
1843718942,-24,32767,32767,32767,-54,32767,32767
1843722968,32767,32767,32767,32767,32767,32767,32767
1843727101,3,32767,32767,32767,32767,-50,32767
1843730942,32767,32767,32767,32767,-74,32767,32767
1843734942,32767,32767,32767,32767,32767,-40,32767
1843738942,-5,32767,32767,32767,-53,32767,32767
1843742993,32767,32767,32767,32767,32767,32767,32767
1843746942,32767,32767,32767,32767,32767,-48,32767
1843750942,-16,32767,32767,32767,32767,32767,32767
1843754942,32767,32767,32767,32767,32767,32767,32767
1843758942,32767,32767,32767,32767,-52,-72,32767
1843762942,-29,32767,32767,32767,32767,32767,32767
1843766969,32767,32767,32767,32767,32767,-48,32767
1843770945,3,32767,32767,32767,-70,32767,32767
1843774942,32767,32767,32767,32767,32767,32767,32767
1843778942,32767,32767,32767,32767,-50,-72,32767
1843782942,-9,32767,32767,32767,32767,32767,32767
1843786945,32767,32767,32767,32767,32767,-48,32767
1843790942,32767,32767,32767,32767,32767,32767,32767
1843794942,-20,32767,32767,32767,32767,32767,32767
1843798955,32767,32767,32767,32767,-49,-72,32767
1843802942,32767,32767,32767,32767,32767,32767,32767
1843806953,-32,32767,32767,32767,32767,-40,32767
1843810942,32767,32767,-99,32767,-68,32767,32767
1843814942,3,32767,32767,32767,32767,32767,32767
1843818977,32767,32767,32767,32767,-46,-64,32767
1843822942,32767,32767,32767,32767,32767,32767,32767
1843826942,-8,32767,32767,32767,32767,-40,32767
1843830942,32767,32767,32767,32767,32767,32767,32767
1843834942,32767,32767,32767,32767,32767,32767,32767
1843838942,-17,32767,32767,32767,-45,-64,32767
1843843776,32767,32767,32767,32767,32767,32767,32767
1843847742,5,32767,32767,32767,32767,-40,32767
1843851742,32767,32767,32767,32767,-72,32767,32767
1843855742,32767,32767,32767,32767,32767,32767,32767
1843859742,-5,32767,32767,32767,-52,-72,32767
1843863742,32767,32767,32767,32767,32767,32767,32767
1843867742,32767,32767,32767,32767,32767,-40,32767
1843871742,-16,32767,32767,32767,32767,32767,32767
1843875742,32767,32767,32767,32767,32767,32767,32767
1843879742,32767,32767,32767,32767,-50,-48,32767
1843883742,-27,32767,32767,32767,32767,32767,32767
1843887767,32767,32767,32767,32767,32767,-40,32767
1843891776,3,32767,32767,32767,-69,32767,32767
1843895742,32767,32767,32767,32767,32767,32767,32767
1843899742,32767,32767,32767,32767,-49,-48,32767
1843903742,-9,32767,32767,32767,32767,32767,32767
1843907762,32767,32767,32767,32767,32767,-40,32767
1843911742,32767,32767,32767,32767,32767,32767,32767
1843915742,-20,32767,32767,32767,32767,32767,32767
1843919742,32767,32767,32767,32767,-46,32767,32767
1843923742,32767,32767,32767,32767,32767,32767,32767
1843927742,-30,32767,32767,32767,32767,32767,32767
1843931742,32767,32767,32767,32767,-66,-72,32767
1843935745,4,32767,32767,32767,32767,32767,32767
1843939742,32767,32767,32767,32767,-45,-48,32767
1843943787,32767,32767,32767,32767,32767,32767,32767
1843947742,-9,32767,32767,32767,32767,32767,32767
1843951742,32767,32767,32767,32767,32767,-72,32767
1843955742,32767,32767,32767,32767,32767,32767,32767
1843959748,-19,32767,32767,32767,-44,-40,32767
1843963742,32767,32767,32767,32767,32767,32767,32767
1843967742,32767,32767,32767,32767,32767,32767,32767
1843971753,-29,32767,32767,32767,-62,-71,32767
1843975742,32767,32767,32767,32767,32767,32767,32767
1843979742,-1,32767,32767,32767,-41,-40,32767
1843983742,32767,32767,32767,32767,32767,32767,32767
1843987742,32767,32767,32767,32767,32767,32767,32767
1843991762,-12,32767,32767,32767,32767,-62,32767
1843995809,32767,32767,32767,32767,32767,32767,32767
1843999752,32767,32767,32767,32767,-40,-39,32767
1844003742,-25,32767,32767,32767,32767,32767,32767
1844007742,32767,32767,-44,32767,32767,32767,32767
1844011754,4,32767,32767,32767,-59,-64,32767
1844015742,32767,32767,32767,32767,32767,32767,32767
1844019742,32767,32767,32767,32767,-37,-40,32767
1844023743,-6,32767,32767,32767,32767,32767,32767
1844028542,32767,32767,32767,32767,32767,32767,32767
1844032545,32767,32767,32767,32767,32767,-55,32767
1844036542,-21,32767,32767,32767,32767,32767,32767
1844040542,32767,32767,32767,32767,-44,-40,32767
1844044542,32767,32767,32767,32767,32767,32767,32767
1844048542,-32,32767,32767,32767,32767,32767,32767
1844052542,32767,32767,32767,32767,-62,-48,32767
1844056551,-5,32767,32767,32767,32767,32767,32767
1844060542,32767,32767,32767,32767,-41,-40,32767
1844064547,32767,32767,32767,32767,32767,32767,32767
1844068569,-14,32767,32767,32767,32767,32767,32767
1844072546,32767,32767,32767,32767,32767,-62,32767
1844076545,32767,32767,32767,32767,32767,32767,32767
1844080542,-25,32767,32767,32767,-37,-40,32767
1844084542,32767,32767,32767,32767,32767,32767,32767
1844088545,4,32767,32767,32767,32767,32767,32767
1844092575,32767,32767,32767,32767,-57,-48,32767
1844096542,32767,32767,32767,32767,32767,32767,32767
1844100542,-9,32767,32767,32767,-36,32767,32767
1844104545,32767,32767,32767,32767,32767,-72,32767
1844108542,32767,32767,32767,32767,32767,32767,32767
1844112542,-20,32767,32767,32767,32767,-48,32767
1844116542,32767,32767,32767,32767,32767,32767,32767
1844120564,32767,32767,32767,32767,32767,32767,32767
1844124542,-30,32767,32767,32767,-74,-72,32767
1844128555,32767,32767,32767,32767,32767,32767,32767
1844132542,-1,32767,32767,32767,-53,-40,32767
1844136542,32767,32767,32767,32767,32767,32767,32767
1844140542,32767,32767,32767,32767,32767,32767,32767
1844144542,-12,32767,32767,32767,-70,-72,32767
1844148542,32767,32767,32767,32767,32767,32767,32767
1844152542,32767,32767,32767,32767,32767,-40,32767
1844156546,-20,32767,32767,32767,32767,32767,32767
1844160542,32767,32767,32767,32767,32767,32767,32767
1844164542,32767,32767,32767,32767,-69,-64,32767
1844168542,-30,32767,32767,32767,32767,32767,32767
1844172569,32767,32767,32767,32767,-48,-40,32767
1844177342,-6,32767,32767,32767,32767,32767,32767
1844181342,32767,32767,32767,32767,-36,32767,32767
1844185342,32767,32767,32767,32767,32767,-70,32767
1844189342,-16,32767,32767,32767,32767,32767,32767
1844193497,32767,32767,32767,32767,32767,-49,32767
1844197342,32767,32767,32767,32767,32767,32767,32767
1844201342,-25,32767,32767,32767,32767,32767,32767
1844205342,32767,32767,32767,32767,-74,-64,32767
1844209462,4,32767,-94,32767,32767,32767,32767
1844213367,32767,32767,32767,32767,-53,-39,32767
1844217342,32767,32767,32767,32767,32767,32767,32767
1844221342,-5,32767,32767,32767,32767,32767,32767
1844225342,32767,32767,32767,32767,-72,-48,32767
1844229342,32767,32767,32767,32767,32767,32767,32767
1844233356,-14,32767,32767,32767,32767,-40,32767
1844237342,32767,32767,32767,32767,32767,32767,32767
1844241342,32767,32767,32767,32767,32767,32767,32767
1844245487,-26,32767,32767,32767,-71,-49,32767
1844249342,32767,32767,32767,32767,32767,32767,32767
1844253356,4,32767,32767,32767,-49,-40,32767
1844257345,32767,32767,32767,32767,32767,32767,32767
1844261342,32767,32767,32767,32767,32767,32767,32767
1844265342,-6,32767,32767,32767,-69,-48,32767
1844269342,32767,32767,32767,32767,32767,32767,32767
1844273349,32767,32767,32767,32767,32767,32767,32767
1844277495,-18,32767,32767,32767,32767,-73,32767
1844281342,32767,32767,32767,32767,32767,32767,32767
1844285342,32767,32767,32767,32767,-68,-40,32767
1844289342,-28,32767,32767,32767,32767,32767,32767
1844293342,32767,32767,32767,32767,-46,32767,32767
1844297381,3,32767,32767,32767,32767,-71,32767
1844301342,32767,32767,32767,32767,32767,32767,32767
1844305342,32767,32767,32767,32767,-66,-40,32767
1844309342,-6,32767,32767,32767,32767,32767,32767
1844313355,32767,32767,32767,32767,32767,32767,32767
1844318274,32767,32767,32767,32767,32767,-65,32767
1844322142,-25,32767,32767,32767,32767,32767,32767
1844326142,32767,32767,32767,32767,-73,-48,32767
1844330142,4,32767,32767,32767,32767,32767,32767
1844334144,32767,32767,32767,32767,-52,32767,32767
1844338142,32767,32767,32767,32767,32767,-72,32767
1844342142,-9,32767,32767,32767,32767,32767,32767
1844346265,32767,32767,32767,32767,-71,-49,32767
1844350142,32767,32767,32767,32767,32767,32767,32767
1844354142,-20,32767,32767,32767,32767,32767,32767
1844358148,32767,32767,32767,32767,32767,-72,32767
1844362960,3,32767,32767,32767,32767,32767,32767
1844366984,32767,32767,32767,32767,-76,-56,32767
1844370942,32767,32767,32767,32767,32767,32767,32767
1844374945,-9,32767,32767,32767,-54,32767,32767
1844378942,32767,32767,32767,32767,32767,-72,32767
1844382942,32767,32767,32767,32767,32767,32767,32767
1844386946,-19,32767,32767,32767,-73,-48,32767
1844391063,32767,32767,32767,32767,32767,32767,32767
1844395059,32767,32767,32767,32767,32767,32767,32767
1844398942,-29,32767,32767,32767,32767,-56,32767
1844402942,32767,32767,32767,32767,32767,32767,32767
1844406942,-1,32767,32767,32767,-70,-46,32767
1844410942,32767,32767,32767,32767,32767,32767,32767
1844414945,32767,32767,-60,32767,-49,32767,32767
1844418953,-8,32767,32767,32767,32767,-70,32767
1844422942,32767,32767,32767,32767,32767,32767,32767
1844426942,32767,32767,32767,32767,-69,-48,32767
1844430942,-20,32767,32767,32767,32767,32767,32767
1844434942,32767,32767,32767,32767,32767,32767,32767
1844438942,32767,32767,32767,32767,32767,-48,32767
1844443057,-31,32767,32767,32767,32767,32767,32767
1844446942,32767,32767,32767,32767,-68,-39,32767
1844450942,-1,32767,32767,32767,32767,32767,32767
1844454942,32767,32767,32767,32767,-46,32767,32767
1844458945,32767,32767,32767,32767,32767,-48,32767
1844462942,-12,32767,32767,32767,32767,32767,32767
1844466944,32767,32767,32767,32767,-66,-40,32767
1844470946,32767,32767,32767,32767,32767,32767,32767
1844474942,-25,32767,32767,32767,32767,32767,32767
1844478966,32767,32767,32767,32767,32767,-48,32767
1844482961,5,32767,32767,32767,32767,32767,32767
1844486942,32767,32767,32767,32767,-65,32767,32767
1844490942,32767,32767,32767,32767,32767,-64,32767
1844494966,-5,32767,32767,32767,-44,32767,32767
1844498942,32767,32767,32767,32767,32767,-48,32767
1844502942,32767,32767,32767,32767,32767,32767,32767
1844506942,-17,32767,32767,32767,-62,32767,32767
1844510954,32767,32767,32767,32767,32767,-72,32767
1844514942,32767,32767,32767,32767,32767,32767,32767
1844518942,-24,32767,32767,32767,32767,-47,32767
1844522942,32767,32767,32767,32767,32767,32767,32767
1844526942,4,32767,32767,32767,-61,32767,32767
1844530976,32767,32767,32767,32767,32767,-72,32767
1844534951,32767,32767,32767,32767,-40,32767,32767
1844538942,-9,32767,32767,32767,32767,-48,32767
1844542946,32767,32767,32767,32767,32767,32767,32767
1844547055,32767,32767,32767,32767,-61,32767,32767
1844550942,-20,32767,32767,32767,32767,-64,32767
1844554942,32767,32767,32767,32767,32767,32767,32767
1844558942,32767,32767,32767,32767,32767,-40,32767
1844562964,-32,32767,32767,32767,32767,32767,32767
1844566942,32767,32767,32767,32767,-57,32767,32767
1844570944,3,32767,32767,32767,32767,-48,32767
1844574942,32767,32767,32767,32767,-36,32767,32767
1844578942,32767,32767,32767,32767,32767,-40,32767
1844582963,-6,32767,32767,32767,32767,32767,32767
1844586942,32767,32767,32767,32767,-53,32767,32767
1844590942,32767,32767,32767,32767,32767,-64,32767
1844594942,-17,32767,32767,32767,32767,32767,32767
1844599742,32767,32767,32767,32767,32767,32767,32767
1844603743,4,32767,32767,32767,32767,-80,32767
1844607742,32767,32767,32767,32767,-60,32767,32767
1844611742,32767,32767,-52,32767,32767,-48,32767
1844615742,-8,32767,32767,32767,-38,32767,32767
1844619769,32767,32767,32767,32767,32767,-40,32767
1844623746,32767,32767,32767,32767,32767,32767,32767
1844627742,-16,32767,32767,32767,-58,32767,32767
1844631742,32767,32767,32767,32767,32767,-54,32767
1844635742,32767,32767,32767,32767,32767,32767,32767
1844639742,-27,32767,32767,32767,32767,-40,32767
1844643763,32767,32767,32767,32767,32767,32767,32767
1844647752,3,32767,32767,32767,-57,32767,32767
1844651742,32767,32767,32767,32767,32767,-48,32767
1844655742,32767,32767,32767,32767,32767,32767,32767
1844659745,-9,32767,32767,32767,-76,32767,32767
1844663868,32767,32767,32767,32767,32767,-65,32767
1844667742,32767,32767,32767,32767,-54,32767,32767
1844671769,-20,32767,32767,32767,32767,-48,32767
1844675742,32767,32767,32767,32767,32767,32767,32767
1844679742,32767,32767,32767,32767,32767,32767,32767
1844683743,-33,32767,32767,32767,32767,-72,32767
1844687742,32767,32767,32767,32767,-53,32767,32767
1844691742,-3,32767,32767,32767,32767,-48,32767
1844695742,32767,32767,32767,32767,32767,32767,32767
1844699757,32767,32767,32767,32767,-72,32767,32767
1844703747,-13,32767,32767,32767,32767,-72,32767
1844707742,32767,32767,32767,32767,-51,32767,32767
1844711742,32767,32767,32767,32767,32767,-48,32767
1844715742,-21,32767,32767,32767,32767,32767,32767
1844719742,32767,32767,32767,32767,32767,32767,32767
1844723862,32767,32767,32767,32767,32767,-49,32767
1844727765,-30,32767,32767,32767,-49,32767,32767
1844731742,32767,32767,32767,32767,32767,-40,32767
1844735742,-1,32767,32767,32767,32767,32767,32767
1844739742,32767,32767,32767,32767,-69,32767,32767
1844743742,32767,32767,32767,32767,32767,-64,32767
1844747765,-12,32767,32767,32767,-48,32767,32767
1844751742,32767,32767,32767,32767,32767,-40,32767
1844755748,32767,32767,32767,32767,32767,32767,32767
1844759742,-25,32767,32767,32767,32767,32767,32767
1844763742,32767,32767,32767,32767,32767,-64,32767
1844767757,5,32767,32767,32767,-46,32767,32767
1844771742,32767,32767,32767,32767,32767,32767,32767
1844775769,32767,32767,32767,32767,32767,-72,32767
1844779742,-5,32767,32767,32767,-66,32767,32767
1844783764,32767,32767,32767,32767,32767,-40,32767
1844787742,32767,32767,32767,32767,-45,32767,32767
1844791742,-16,32767,32767,32767,32767,32767,32767
1844795742,32767,32767,32767,32767,32767,-72,32767
1844799742,32767,32767,32767,32767,32767,32767,32767
1844803743,-29,32767,32767,32767,32767,-40,32767
1844807742,32767,32767,32767,32767,-43,32767,32767
1844811749,-1,32767,32767,32767,32767,32767,32767
1844815743,32767,32767,-99,32767,32767,-72,32767
1844819742,32767,32767,32767,32767,-62,32767,32767
1844823769,-12,32767,32767,32767,32767,-40,32767
1844827764,32767,32767,32767,32767,-41,32767,32767
1844831762,32767,32767,32767,32767,32767,32767,32767
1844835742,-24,32767,32767,32767,32767,-64,32767
1844839745,32767,32767,32767,32767,32767,32767,32767
1844843742,32767,32767,32767,32767,32767,-40,32767
1844847742,-29,32767,32767,32767,-38,32767,32767
1844851742,32767,32767,32767,32767,32767,32767,32767
1844855762,0,32767,32767,32767,32767,-64,32767
1844859742,32767,32767,32767,32767,-57,32767,32767
1844863745,32767,32767,32767,32767,32767,-40,32767
1844867752,-11,32767,32767,32767,-37,32767,32767
1844871742,32767,32767,32767,32767,32767,32767,32767
1844875742,32767,32767,32767,32767,32767,-62,32767
1844879769,-22,32767,32767,32767,32767,32767,32767
1844883742,32767,32767,32767,32767,32767,32767,32767
1844887742,32767,32767,32767,32767,-36,-72,32767
1844892542,-41,32767,32767,32767,32767,32767,32767
1844896542,32767,32767,32767,32767,32767,-64,32767
1844900664,-13,32767,32767,32767,-63,32767,32767
1844904542,32767,32767,32767,32767,32767,-39,32767
1844908542,32767,32767,32767,32767,-42,32767,32767
1844912546,-20,32767,32767,32767,32767,32767,32767
1844916542,32767,32767,32767,32767,32767,-64,32767
1844920542,32767,32767,32767,32767,32767,32767,32767
1844924560,-30,32767,32767,32767,32767,-40,32767
1844928542,32767,32767,32767,32767,-41,32767,32767
1844932577,-1,32767,32767,32767,32767,32767,32767
1844936547,32767,32767,32767,32767,32767,-64,32767
1844940542,32767,32767,32767,32767,-60,32767,32767
1844944542,-12,32767,32767,32767,32767,32767,32767
1844948542,32767,32767,32767,32767,-37,-72,32767
1844952574,32767,32767,32767,32767,32767,32767,32767
1844956542,-24,32767,32767,32767,32767,-40,32767
1844960549,32767,32767,32767,32767,32767,32767,32767
1844964544,4,32767,32767,32767,32767,32767,32767
1844968542,32767,32767,32767,32767,-36,-72,32767
1844972542,32767,32767,32767,32767,32767,32767,32767
1844976542,-6,32767,32767,32767,32767,-40,32767
1844980542,32767,32767,32767,32767,-54,32767,32767
1844985342,32767,32767,32767,32767,32767,32767,32767
1844989342,-24,32767,32767,32767,-42,-80,32767
1844993346,32767,32767,32767,32767,32767,32767,32767
1844997350,32767,32767,32767,32767,32767,-48,32767
1845001349,-30,32767,32767,32767,32767,32767,32767
1845005468,32767,32767,32767,32767,32767,32767,32767
1845009353,0,32767,32767,32767,-40,-72,32767
1845013346,32767,32767,32767,32767,32767,32767,32767
1845017342,32767,32767,-100,32767,32767,-48,32767
1845021342,-13,32767,32767,32767,-60,32767,32767
1845025475,32767,32767,32767,32767,32767,32767,32767
1845029342,32767,32767,32767,32767,-38,-72,32767
1845033375,-24,32767,32767,32767,32767,32767,32767
1845037342,32767,32767,32767,32767,32767,-48,32767
1845041342,32767,32767,32767,32767,32767,32767,32767
1845045342,-33,32767,32767,32767,32767,32767,32767
1845049342,32767,32767,32767,32767,-37,-72,32767
1845053365,-4,32767,32767,32767,32767,32767,32767
1845057342,32767,32767,32767,32767,32767,-40,32767
1845061342,32767,32767,32767,32767,-56,32767,32767
