timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1872551972,1872551765,0.149919,0.325016,-0.628742
1872570389,1872570275,0.165438,0.204905,-0.71019
1872592769,1872592545,0.104503,0.0155998,-0.788762
1872615175,1872614942,0.0392862,-0.144475,-0.80713
1872640769,1872640558,-0.0374966,-0.260056,-0.761293
1872658366,1872658267,-0.105726,-0.278208,-0.691773
1872680762,1872680545,-0.141983,-0.263434,-0.563308
1872703165,1872702968,-0.167026,-0.222065,-0.417703
1872727144,1872726942,-0.18839,-0.17848,-0.260507
1872751138,1872750942,-0.215372,-0.149616,-0.109689
1872771993,1872771742,-0.199549,-0.146558,0.0217264
1872793593,1872793494,-0.15429,-0.144101,0.166174
1872815132,1872814942,-0.135295,-0.127067,0.304964
1872835929,1872835742,-0.0895854,-0.103274,0.445522
1872856758,1872856543,-0.0262158,-0.0916834,0.573988
1872875945,1872875742,0.0212015,-0.111958,0.677424
1872896772,1872896549,0.0761474,-0.143104,0.767898
1872920771,1872920543,0.242003,-0.097212,0.864864
1872944778,1872944543,0.293072,-0.00385809,0.911314
1872968769,1872968545,0.389774,0.056548,0.894885
1872993555,1872993343,0.656498,0.0822637,0.847895
1873016755,1873016542,0.783727,0.0934748,0.718489
1873037610,1873037342,0.777184,0.124019,0.585515
1873059159,1873058945,0.818096,0.0908021,0.461419
1873080750,1873080551,0.875411,0.0293904,0.368395
1873101569,1873101342,0.833355,-0.0759757,0.288962
1873126388,1873126172,0.690538,-0.206106,0.234036
1873145578,1873145345,0.581934,-0.28726,0.216859
1873167170,1873166951,0.453052,-0.342646,0.237953
1873190393,1873190168,0.288381,-0.335431,0.301004
1873213529,1873213342,0.130608,-0.295214,0.368994
1873237532,1873237345,0.0183473,-0.242102,0.45494
1873258393,1873258142,-0.0789297,-0.188519,0.510232
1873278388,1873278142,-0.204619,-0.133645,0.535041
1873299947,1873299743,-0.311067,-0.0642448,0.547114
1873322378,1873322142,-0.346078,0.0111016,0.52649
1873346372,1873346142,-0.321306,0.0910622,0.460724
1873365606,1873365503,-0.233712,0.168985,0.377673
1873388756,1873388547,-0.112638,0.258095,0.233576
1873407202,1873406969,0.0330776,0.330928,0.0924723
1873430340,1873430142,0.312951,0.463641,-0.0831382
1873452768,1873452545,0.593926,0.62839,-0.286692
1873472759,1873472554,0.651725,0.745385,-0.481467
1873493568,1873493342,0.830231,0.811914,-0.642334
1873515185,1873514942,0.924125,0.795387,-0.7475
1873539133,1873538944,0.818157,0.732672,-0.866804
1873560012,1873559904,0.629941,0.61404,-0.949611
1873579975,1873579742,0.434195,0.448108,-0.977708
1873601550,1873601342,0.198371,0.232837,-1.00883
1873623131,1873622942,-0.0663877,0.0390513,-1.03331
1873644767,1873644543,-0.362022,-0.165949,-1.01806
1873668748,1873668543,-0.571665,-0.318162,-0.970593
1873688012,1873687900,-0.726967,-0.390356,-0.901655
1873710364,1873710142,-0.834661,-0.411048,-0.786218
1873731936,1873731742,-0.885963,-0.35832,-0.664511
1873756773,1873756543,-0.925825,-0.259543,-0.525771
1873775921,1873775742,-0.908062,-0.175321,-0.4166
1873797554,1873797343,-0.825221,-0.0970638,-0.304755
1873819158,1873818942,-0.754043,-0.0449827,-0.209334
1873840771,1873840535,-0.656684,0.0130879,-0.140101
1873861554,1873861343,-0.5325,0.0720103,-0.0781178
1873885594,1873885496,-0.421077,0.123319,-0.0316598
1873907163,1873906942,-0.30364,0.137586,-0.0041161
1873925576,1873925342,-0.251935,0.121165,0.021123
1873947176,1873946942,-0.0994316,0.142277,0.0660869
1873970416,1873970312,0.0812219,0.243981,0.135666
1873989617,1873989506,0.117989,0.335277,0.151446
1874011947,1874011742,0.203616,0.35206,0.133516
1874030383,1874030165,0.369188,0.305345,0.117566
1874055968,1874055745,0.445459,0.169525,0.058736
1874079971,1874079745,0.398815,0.0858285,-0.00318475
1874103180,1874102958,0.397336,-0.00466725,0.014476
1874122396,1874122142,0.364869,-0.0439084,0.0431546
1874144764,1874144546,0.245309,-0.105201,0.0775506
1874166415,1874166177,0.125701,-0.166065,0.139028
1874190363,1874190142,0.0476935,-0.214676,0.20328
1874211167,1874210942,-0.0841993,-0.228256,0.249222
1874231181,1874230942,-0.190538,-0.205895,0.29351
1874252764,1874252542,-0.234163,-0.154812,0.336686
1874273558,1874273346,-0.27085,-0.082207,0.365844
1874295218,1874294942,-0.314715,-0.0185555,0.365563
1874319171,1874318943,-0.401502,0.0200777,0.329172
1874339965,1874339742,-0.448327,0.0323096,0.272489
1874361551,1874361346,-0.488373,0.0297321,0.188128
1874383199,1874382966,-0.536385,0.0142455,0.0919443
1874403978,1874403742,-0.579186,0.024943,-0.0122347
1874424748,1874424543,-0.688246,0.0128627,-0.125007
1874446404,1874446302,-0.676957,0.0493538,-0.209115
1874464747,1874464543,-0.596344,0.143973,-0.252343
1874487994,1874487742,-0.699531,0.287904,-0.325973
1874512765,1874512543,-0.758768,0.434558,-0.419528
1874536792,1874536543,-0.599457,0.503396,-0.463434
1874558415,1874558309,-0.563993,0.549496,-0.537612
1874577558,1874577343,-0.588558,0.572788,-0.622643
1874599176,1874598942,-0.542685,0.569645,-0.682395
1874620772,1874620542,-0.417188,0.571988,-0.708272
1874641550,1874641343,-0.331139,0.564711,-0.730661
1874663161,1874662943,-0.282391,0.541388,-0.71867
1874687175,1874686960,-0.205332,0.517905,-0.673386
1874708763,1874708542,-0.122379,0.485271,-0.607781
1874729574,1874729345,-0.0505934,0.442569,-0.51986
1874750362,1874750143,-0.00953878,0.393395,-0.428518
1874769625,1874769517,0.0191574,0.326182,-0.352947
1874791955,1874791742,0.0564207,0.234004,-0.261201
1874815970,1874815754,0.10283,0.115148,-0.174113
1874838394,1874838176,0.0949097,0.0156512,-0.0968125
1874863175,1874862972,0.094709,-0.0733669,-0.00237661
1874886365,1874886143,0.145517,-0.12285,0.0929179
1874906370,1874906142,0.153679,-0.181467,0.170099
1874928749,1874928542,0.173683,-0.248283,0.256122
1874947151,1874946943,0.212689,-0.2379,0.340061
1874970376,1874970142,0.288839,-0.157653,0.444017
1874990414,1874990161,0.357309,-0.0687252,0.482013
1875012753,1875012547,0.411826,-0.00745012,0.465282
1875034404,1875034307,0.52779,0.0335299,0.407077
1875055971,1875055749,0.62565,0.0823158,0.32351
1875075152,1875074942,0.648375,0.112556,0.240543
1875101569,1875101348,0.668475,0.131217,0.133411
1875119961,1875119742,0.645457,0.110906,0.0730264
1875141556,1875141342,0.576446,0.0519978,0.00575769
1875161552,1875161349,0.488567,0.00424954,-0.0227043
1875183169,1875182942,0.415913,-0.0703296,-0.0111468
1875203957,1875203742,0.323656,-0.136068,0.0294594
1875224775,1875224555,0.215054,-0.203346,0.0976504
1875246330,1875246145,0.136238,-0.279937,0.190595
1875270357,1875270146,0.100591,-0.330638,0.298814
1875294367,1875294143,0.0841978,-0.374332,0.40003
1875318382,1875318147,0.0170676,-0.370516,0.462596
1875340783,1875340564,-0.0596635,-0.385534,0.484426
1875363141,1875362942,-0.0377958,-0.396225,0.482086
1875381563,1875381342,0.0341686,-0.392719,0.449079
1875403139,1875402942,0.0410914,-0.381106,0.362778
1875424851,1875424748,0.0475994,-0.365432,0.231455
1875447170,1875446942,0.204167,-0.318296,0.0823603
1875467150,1875466942,0.371112,-0.193825,-0.0383235
1875488762,1875488546,0.435574,0.0182793,-0.173827
1875509562,1875509342,0.415905,0.141125,-0.330202
1875533555,1875533342,0.499631,0.135382,-0.455091
1875553560,1875553342,0.507552,0.0420472,-0.531397
1875574354,1875574143,0.423244,-0.0272271,-0.595016
1875598359,1875598143,0.2473,-0.0521739,-0.61936
1875621573,1875621342,0.115494,-0.0482791,-0.604346
1875642373,1875642142,-0.00641288,-0.0585263,-0.575138
1875665562,1875665345,-0.103638,-0.112356,-0.545262
1875687159,1875686943,-0.191492,-0.167658,-0.52974
1875708723,1875708542,-0.309015,-0.239101,-0.514745
1875728741,1875728547,-0.343387,-0.28206,-0.48461
1875750360,1875750142,-0.336331,-0.306605,-0.43177
1875771162,1875770942,-0.330712,-0.32107,-0.376457
1875790412,1875790310,-0.33006,-0.309271,-0.324217
1875812758,1875812544,-0.349122,-0.298369,-0.260376
1875835218,1875834942,-0.392136,-0.268689,-0.189277
1875857538,1875857347,-0.410375,-0.244073,-0.110908
1875875957,1875875742,-0.390415,-0.228304,-0.0364884
1875897523,1875897342,-0.349249,-0.198809,0.0481204
1875919164,1875918942,-0.330102,-0.16264,0.113294
1875939994,1875939768,-0.303368,-0.143559,0.170319
1875959972,1875959742,-0.267597,-0.140175,0.210138
1875979972,1875979742,-0.126385,-0.112593,0.248758
1876000751,1876000544,0.0686422,0.00537679,0.302481
1876024771,1876024542,0.137898,0.150515,0.302255
1876046368,1876046174,0.253172,0.163989,0.250028
1876064769,1876064542,0.385733,0.118826,0.219187
1876086350,1876086149,0.458225,0.0363208,0.185209
1876107946,1876107742,0.44695,-0.00825417,0.161887
1876134374,1876134145,0.481981,-0.10148,0.180767
1876157551,1876157343,0.514753,-0.185275,0.202442
1876176765,1876176542,0.472194,-0.263406,0.213627
1876199138,1876198946,0.336482,-0.353482,0.245205
1876220760,1876220542,0.246705,-0.4509,0.273463
1876241575,1876241349,0.189223,-0.553805,0.324587
1876263136,1876262955,0.14321,-0.63065,0.402722
1876287196,1876286963,0.100078,-0.662511,0.487154
1876307967,1876307742,0.0432733,-0.638811,0.557513
1876326354,1876326143,0.0141992,-0.602859,0.592131
1876349574,1876349342,0.0295626,-0.528663,0.613873
1876369568,1876369342,0.0159222,-0.487109,0.603319
1876390363,1876390143,-0.0147321,-0.449466,0.555887
1876411934,1876411745,-0.0370288,-0.397286,0.483796
1876435162,1876434943,-0.0634203,-0.352592,0.383413
1876455168,1876454943,-0.100942,-0.286707,0.264291
1876474371,1876474142,-0.0554026,-0.220742,0.139237
1876496725,1876496546,0.0475926,-0.0649246,0.00125225
1876515171,1876514945,0.0392785,0.139272,-0.127957
1876538354,1876538142,-0.0909594,0.288322,-0.312203
1876558388,1876558291,-0.00935174,0.375017,-0.427074
1876580734,1876580546,0.0612593,0.373587,-0.515968
1876599173,1876598942,-0.000198769,0.378933,-0.596589
1876623952,1876623743,-0.13903,0.381958,-0.693988
1876647961,1876647747,-0.208287,0.345941,-0.736514
1876669520,1876669343,-0.271474,0.2886,-0.778729
1876691150,1876690942,-0.359377,0.210933,-0.808479
1876714400,1876714303,-0.41384,0.116928,-0.81365
1876733523,1876733343,-0.450033,0.0343915,-0.801515
1876755157,1876754942,-0.472728,-0.0279096,-0.756313
1876780794,1876780543,-0.491745,-0.066632,-0.662295
1876804748,1876804543,-0.512641,-0.0553787,-0.54383
1876823966,1876823742,-0.501148,-0.0339814,-0.42332
1876844755,1876844543,-0.464061,0.0148758,-0.273447
1876868747,1876868543,-0.410606,0.057703,-0.0997858
1876892762,1876892542,-0.336521,0.0955889,0.0655142
1876916763,1876916546,-0.225306,0.126777,0.21212
1876940773,1876940542,-0.0925386,0.14864,0.333181
1876961556,1876961343,0.0250332,0.128643,0.409418
1876983154,1876982943,0.130645,0.0430013,0.455516
1877004009,1877003900,0.193438,-0.0713508,0.485548
1877025563,1877025342,0.28202,-0.204726,0.502673
1877044754,1877044542,0.442133,-0.262559,0.52541
1877065560,1877065342,0.500924,-0.237607,0.534628
1877087996,1877087762,0.475436,-0.144868,0.492861
1877109593,1877109487,0.565173,-0.0967314,0.44351
1877134399,1877134301,0.646901,-0.0641142,0.36929
1877158371,1877158153,0.601688,-0.0519864,0.250678
1877178362,1877178149,0.559361,-0.0761332,0.155623
1877199928,1877199742,0.546048,-0.132955,0.0780242
1877222379,1877222168,0.459559,-0.200893,0.0135926
1877243169,1877242943,0.345376,-0.27694,-0.0179306
1877268769,1877268543,0.274097,-0.358569,-0.00918513
1877291170,1877290942,0.209338,-0.400425,0.0126238
1877314370,1877314155,0.129548,-0.397888,0.0507938
1877336727,1877336546,0.0441236,-0.363145,0.0952354
1877355168,1877354942,-0.00352745,-0.322843,0.133644
1877380729,1877380543,-0.0546468,-0.267799,0.197307
1877405574,1877405349,-0.0875152,-0.230635,0.243178
1877427964,1877427743,-0.118085,-0.188124,0.256233
1877447153,1877446942,-0.141852,-0.164126,0.24357
1877467961,1877467742,-0.139983,-0.133749,0.203144
1877489575,1877489345,-0.215366,-0.0687704,0.133537
1877511165,1877510945,-0.384672,-0.0762756,0.0361501
1877531985,1877531746,-0.43229,-0.18656,-0.0500836
1877552765,1877552542,-0.462245,-0.331898,-0.0909052
1877574367,1877574143,-0.554171,-0.411638,-0.135852
1877595982,1877595749,-0.684102,-0.368298,-0.189153
1877619974,1877619742,-0.586151,-0.197271,-0.1933
1877641520,1877641342,-0.461547,0.0369881,-0.216459
1877662369,1877662146,-0.532139,0.227912,-0.307615
1877680774,1877680550,-0.507761,0.310121,-0.396246
1877703178,1877702946,-0.333768,0.274024,-0.494108
1877724755,1877724542,-0.294996,0.123449,-0.6091
1877746357,1877746158,-0.429024,-0.0762708,-0.749148
1877767177,1877766945,-0.536154,-0.257656,-0.838456
1877788756,1877788542,-0.556116,-0.390771,-0.885254
1877808758,1877808542,-0.630188,-0.473902,-0.904386
1877831180,1877830946,-0.702958,-0.523805,-0.885486
1877849564,1877849345,-0.75138,-0.513184,-0.846157
1877871970,1877871742,-0.782843,-0.483413,-0.783228
1877893568,1877893342,-0.801803,-0.422677,-0.707387
1877917590,1877917342,-0.797508,-0.340868,-0.614075
1877942358,1877942143,-0.726247,-0.227188,-0.519613
1877961600,1877961379,-0.674079,-0.111863,-0.443507
1877982364,1877982143,-0.635682,0.0240211,-0.376451
1878005562,1878005342,-0.574285,0.150862,-0.28769
1878024773,1878024568,-0.43449,0.218607,-0.19488
1878047168,1878046945,-0.270482,0.284428,-0.129427
1878072776,1878072545,-0.192071,0.46368,-0.0193386
1878092776,1878092556,-0.20555,0.597487,0.0395188
1878111164,1878110942,-0.0880455,0.650332,0.0929675
1878136778,1878136545,0.22978,0.701609,0.147569
1878160767,1878160544,0.360158,0.732283,0.111598
1878183930,1878183743,0.41592,0.784062,0.0189036
1878203161,1878202942,0.51568,0.775126,-0.0627725
1878223963,1878223743,0.599619,0.736795,-0.127227
1878245575,1878245346,0.680977,0.635608,-0.170082
1878267152,1878266944,0.701261,0.517305,-0.146784
1878293568,1878293347,0.650398,0.35441,-0.0869412
1878316721,1878316543,0.588909,0.219842,-0.00685608
1878336751,1878336574,0.509083,0.112735,0.0819625
1878358364,1878358142,0.408625,0.0176353,0.182088
1878379960,1878379742,0.28399,-0.0489417,0.278435
1878403966,1878403742,0.202072,-0.125268,0.375743
1878425523,1878425342,0.173412,-0.174235,0.446579
1878446376,1878446142,0.103506,-0.197214,0.476279
1878464761,1878464543,0.0513355,-0.199636,0.464405
1878489541,1878489348,0.115445,-0.231292,0.409909
1878508769,1878508545,0.199092,-0.256613,0.343312
1878529538,1878529345,0.16288,-0.293404,0.218205
1878551165,1878550942,0.17976,-0.343931,0.0606835
1878573572,1878573343,0.323406,-0.290266,-0.0582319
1878597547,1878597343,0.375866,-0.132035,-0.173548
1878621551,1878621343,0.308496,0.0771456,-0.290766
1878642340,1878642155,0.36095,0.250955,-0.344602
1878662332,1878662144,0.387337,0.374513,-0.396577
1878686331,1878686143,0.297572,0.447626,-0.495172
1878707961,1878707742,0.215874,0.412214,-0.571823
1878727973,1878727746,0.209759,0.303107,-0.620736
1878751987,1878751745,0.122895,0.143334,-0.665695
1878775990,1878775755,0.0419561,0.0195214,-0.678785
1878794404,1878794171,-0.0534429,-0.043765,-0.669563
1878815160,1878814974,-0.13778,-0.115239,-0.634556
1878839132,1878838943,-0.212913,-0.160684,-0.56084
1878859218,1878859096,-0.277351,-0.18446,-0.481912
1878879136,1878878942,-0.335805,-0.196521,-0.396803
1878898389,1878898290,-0.41059,-0.211657,-0.307152
1878920772,1878920547,-0.478222,-0.247629,-0.197954
1878943171,1878942942,-0.503662,-0.288404,-0.0914558
1878967164,1878966942,-0.491728,-0.330056,0.0294264
1878991168,1878990942,-0.46609,-0.323271,0.138257
1879011945,1879011742,-0.468498,-0.27342,0.207534
1879031945,1879031742,-0.441883,-0.237304,0.249384
1879053605,1879053380,-0.32304,-0.226191,0.273238
1879075957,1879075742,-0.224217,-0.206266,0.292279
1879097572,1879097354,-0.106974,-0.0894239,0.318852
1879118357,1879118145,0.00921866,0.125357,0.335969
1879136757,1879136560,0.0083029,0.244387,0.327654
1879159966,1879159742,0.179996,0.350774,0.305357
1879181570,1879181345,0.371229,0.36159,0.290416
1879202375,1879202142,0.425572,0.400894,0.246742
1879220760,1879220567,0.407436,0.451393,0.196665
1879244758,1879244543,0.449277,0.463936,0.173417
1879270376,1879270145,0.51535,0.44563,0.181143
1879293557,1879293455,0.459206,0.346073,0.20073
1879317524,1879317343,0.435596,0.222629,0.263159
1879339185,1879338970,0.380592,0.104699,0.328186
1879357529,1879357342,0.315752,0.0392132,0.394491
1879379158,1879378942,0.253204,-0.00933748,0.482936
1879400755,1879400542,0.220075,-0.0297077,0.562603
1879423196,1879422962,0.199819,-0.0200059,0.641058
1879443956,1879443742,0.144027,0.00114816,0.691853
1879463957,1879463743,0.0606718,0.0250949,0.718604
1879485555,1879485342,0.0168895,0.0269573,0.727315
1879510328,1879510143,-0.00912317,0.0274367,0.704577
1879529579,1879529348,-0.0844673,0.0264068,0.662452
1879550341,1879550142,-0.155324,0.050335,0.592453
1879573558,1879573342,-0.243451,0.0499189,0.496658
1879594429,1879594179,-0.260585,0.0360566,0.406339
1879615133,1879614943,-0.197779,0.0657088,0.323678
1879635147,1879634942,-0.196281,0.135192,0.231699
1879656755,1879656543,-0.19232,0.260786,0.124971
1879678392,1879678295,-0.0180918,0.408663,0.0393179
1879698369,1879698151,0.130359,0.562845,-0.0285945
1879719182,1879718942,0.192876,0.667308,-0.126966
1879739975,1879739742,0.296194,0.713638,-0.220115
1879761606,1879761504,0.395188,0.6822,-0.27624
1879783168,1879782942,0.443101,0.592062,-0.32889
1879803929,1879803742,0.404137,0.453187,-0.359317
1879827936,1879827742,0.32943,0.252569,-0.35077
1879849546,1879849342,0.232808,0.0697156,-0.324099
1879871167,1879870942,0.150634,-0.106752,-0.270965
1879893601,1879893502,0.0843598,-0.264375,-0.191695
1879916783,1879916543,-0.00621115,-0.346266,-0.114372
1879935977,1879935759,-0.0709753,-0.374336,-0.0444003
1879958366,1879958142,-0.0792351,-0.380175,0.0490991
1879976732,1879976542,-0.0815614,-0.361899,0.113768
1880000844,1880000569,-0.0823106,-0.317608,0.193818
1880019946,1880019742,-0.0605604,-0.268088,0.256284
1880040741,1880040555,-0.0944565,-0.221398,0.310398
1880061617,1880061508,-0.107111,-0.200671,0.346153
1880085566,1880085343,-0.0383592,-0.1673,0.400079
1880109521,1880109343,0.0506121,-0.0904264,0.449637
1880128828,1880128729,0.113944,0.0750856,0.476792
1880151161,1880150943,0.0680168,0.227763,0.471913
1880169542,1880169342,0.154153,0.266557,0.434038
1880192764,1880192546,0.383436,0.231901,0.351445
1880213529,1880213342,0.459168,0.147614,0.244904
1880238365,1880238143,0.473243,0.141352,0.0790974
1880257530,1880257342,0.518523,0.1443,0.0178187
1880278328,1880278143,0.614175,0.158649,-0.00240864
1880301563,1880301342,0.672705,0.137618,0.00852952
1880325562,1880325342,0.64618,0.0680433,0.0827862
1880349562,1880349342,0.578333,-0.0396732,0.187033
1880370356,1880370153,0.433834,-0.134504,0.285467
1880391175,1880390943,0.296796,-0.220535,0.39896
1880410371,1880410272,0.228683,-0.293441,0.50778
1880432757,1880432543,0.114179,-0.338314,0.628105
1880455144,1880454942,-0.0313731,-0.36344,0.695323
1880480751,1880480545,-0.186916,-0.367779,0.721089
1880500750,1880500542,-0.235796,-0.352257,0.710579
1880521547,1880521342,-0.250646,-0.289199,0.669393
1880543142,1880542942,-0.269513,-0.168149,0.607569
1880567130,1880566942,-0.245593,0.0199271,0.514699
1880587970,1880587742,-0.192266,0.182063,0.415453
1880613571,1880613345,-0.0259864,0.395859,0.297017
1880631936,1880631742,-0.00189319,0.512078,0.188545
1880653576,1880653346,0.081955,0.573527,0.0226766
1880675155,1880674942,0.255377,0.548446,-0.126352
1880700781,1880700544,0.386327,0.472901,-0.315544
1880719947,1880719752,0.354313,0.43436,-0.446124
1880740766,1880740543,0.309415,0.382297,-0.533302
1880764798,1880764576,0.329415,0.302064,-0.555805
1880787937,1880787742,0.234361,0.198672,-0.544448
1880811983,1880811768,0.135247,0.0742196,-0.49908
1880836737,1880836542,0.0759859,-0.0392342,-0.427338
1880857563,1880857344,-0.106517,-0.118141,-0.36817
1880879167,1880878942,-0.136406,-0.202779,-0.306624
1880899148,1880898942,-0.212509,-0.269124,-0.236078
1880920744,1880920542,-0.24512,-0.340229,-0.177789
1880941563,1880941343,-0.232954,-0.333309,-0.125524
1880961570,1880961343,-0.256335,-0.271415,-0.0752766
1880983157,1880982942,-0.317405,-0.176308,-0.0406741
1881002405,1881002169,-0.373001,-0.127128,-0.0194208
1881026412,1881026315,-0.314657,-0.121569,0.0218019
1881045528,1881045342,-0.288039,-0.132607,0.0500583
1881067956,1881067742,-0.352022,-0.168678,0.0756033
1881086390,1881086169,-0.346519,-0.204892,0.10115
1881110411,1881110310,-0.282685,-0.213003,0.150421
1881131158,1881130942,-0.124489,-0.128251,0.203077
1881151188,1881150952,-0.0433336,0.0511306,0.228931
1881172767,1881172558,-0.0446189,0.215147,0.18914
1881194375,1881194172,0.0771235,0.287087,0.128972
1881217587,1881217490,0.297025,0.222725,0.0785198
1881239168,1881238942,0.345464,0.137134,0.00840332
1881259198,1881258974,0.364332,0.134514,-0.03318
1881278447,1881278278,0.407053,0.132145,-0.0160298
1881300770,1881300565,0.431166,0.182124,0.0298
1881325590,1881325361,0.288995,0.216843,0.0834752
1881347143,1881346957,0.200829,0.203264,0.16171
1881367128,1881366942,0.173371,0.167053,0.244887
1881390401,1881390288,0.0586593,0.0880075,0.328936
1881409560,1881409342,-0.041879,0.0416227,0.383605
1881431123,1881430942,-0.0822578,-0.018264,0.443667
1881453558,1881453345,-0.103695,-0.0721568,0.490507
1881474369,1881474157,-0.154242,-0.0944632,0.503719
1881492755,1881492543,-0.226062,-0.110084,0.488099
1881516767,1881516544,-0.257974,-0.152514,0.446916
1881540778,1881540543,-0.299652,-0.17272,0.391834
1881559938,1881559742,-0.324164,-0.187985,0.33935
1881580780,1881580542,-0.363186,-0.17807,0.275911
1881600774,1881600542,-0.386248,-0.140569,0.193733
1881623188,1881623089,-0.362289,-0.0808645,0.0805194
1881644774,1881644542,-0.351499,0.0301091,-0.0431837
1881665588,1881665359,-0.37626,0.159709,-0.186382
1881687169,1881686944,-0.303599,0.283805,-0.335108
1881708774,1881708557,-0.218277,0.373211,-0.467629
1881732729,1881732542,-0.193905,0.428083,-0.626307
1881756728,1881756542,-0.164127,0.482167,-0.769368
1881777567,1881777342,-0.137228,0.49209,-0.86177
1881798363,1881798143,-0.148436,0.486202,-0.935449
1881819958,1881819742,-0.166133,0.432862,-0.988949
1881842406,1881842308,-0.166811,0.32542,-0.99967
1881863950,1881863743,-0.185953,0.229975,-0.992259
1881885535,1881885342,-0.238499,0.130202,-0.954506
1881907946,1881907742,-0.267662,0.0610538,-0.874742
1881926398,1881926162,-0.276165,0.0191693,-0.792858
1881947165,1881946945,-0.315921,-0.021758,-0.686055
1881970390,1881970142,-0.354476,-0.0408305,-0.563337
1881991151,1881990943,-0.383983,-0.0783816,-0.454762
1882012750,1882012542,-0.391729,-0.103528,-0.348386
1882031181,1882030942,-0.362941,-0.121281,-0.266282
1882054329,1882054142,-0.367621,-0.131677,-0.172442
1882079169,1882078942,-0.33106,-0.122795,-0.0744816
1882100767,1882100542,-0.25483,-0.07975,0.0253574
1882121566,1882121344,-0.151699,0.0285901,0.13133
1882139959,1882139744,-0.0221866,0.197232,0.233956
1882163171,1882162942,-0.00272673,0.481204,0.329802
1882183977,1882183742,0.0182986,0.588526,0.350447
1882205624,1882205516,0.144104,0.59726,0.386743
1882226399,1882226171,0.144822,0.506357,0.406341
1882246363,1882246142,0.120328,0.376383,0.394564
1882268015,1882267905,0.119143,0.248291,0.409404
1882287976,1882287742,0.136523,0.116462,0.440105
1882310353,1882310142,0.133359,0.0288941,0.437147
1882328746,1882328543,0.0980514,-0.0130079,0.438396
1882352771,1882352543,0.138491,-0.0466411,0.448573
1882371960,1882371772,0.153934,-0.0605179,0.45003
1882392804,1882392569,0.100105,-0.0484829,0.447287
1882415162,1882414945,0.0624491,-0.0488642,0.457761
1882436780,1882436542,0.0692017,-0.00716338,0.461404
1882460766,1882460545,0.083607,0.055634,0.442301
1882481562,1882481342,0.0417934,0.0995097,0.39123
1882503174,1882502942,-0.00124886,0.157558,0.316064
1882521570,1882521342,-0.0299917,0.179478,0.245831
1882543153,1882542943,-0.0709384,0.197913,0.137027
1882565585,1882565342,-0.0467651,0.173875,0.0236525
1882590383,1882590171,-0.00448845,0.153126,-0.101559
1882610358,1882610144,0.0593128,0.235696,-0.213869
1882630364,1882630143,0.128204,0.447112,-0.313814
1882654354,1882654143,0.0932505,0.704938,-0.489654
1882677578,1882677345,0.151733,0.863546,-0.709723
1882701573,1882701342,0.282516,0.874509,-0.950326
1882723158,1882722943,0.306953,0.812136,-1.16486
1882743160,1882742942,0.26036,0.726236,-1.32192
1882764770,1882764552,0.228936,0.648734,-1.40116
1882786371,1882786146,0.178893,0.518003,-1.43681
1882807172,1882806951,0.082572,0.31002,-1.44772
1882827161,1882826942,-0.0136553,0.11079,-1.40948
1882846413,1882846314,-0.0807944,-0.0632403,-1.33845
1882868766,1882868549,-0.195151,-0.189236,-1.2053
1882891980,1882891771,-0.265943,-0.227504,-1.0279
1882915953,1882915743,-0.255333,-0.259549,-0.836306
1882935167,1882934942,-0.272978,-0.260305,-0.68451
1882955957,1882955742,-0.302772,-0.323185,-0.531601
1882977555,1882977344,-0.321162,-0.357811,-0.393445
1882999215,1882998942,-0.28386,-0.421012,-0.297476
1883020748,1883020543,-0.285297,-0.486547,-0.213717
1883040764,1883040545,-0.219776,-0.537489,-0.14598
1883062363,1883062144,-0.1983,-0.589423,-0.0815031
1883083979,1883083742,-0.270552,-0.59265,-0.0255176
1883107971,1883107742,-0.368201,-0.620979,0.0801522
1883132759,1883132546,-0.368808,-0.578404,0.223349
1883157555,1883157343,-0.292231,-0.407007,0.40231
1883178363,1883178144,-0.287515,-0.189341,0.516909
1883199135,1883198942,-0.344014,-0.00514509,0.532712
1883220775,1883220542,-0.260073,0.124857,0.495937
1883244779,1883244542,-0.022227,0.224646,0.437616
1883271157,1883270943,0.0913847,0.296353,0.330717
1883292770,1883292542,0.040387,0.336272,0.254
1883313580,1883313342,-0.0386492,0.336964,0.204679
1883335166,1883334944,-0.130843,0.283501,0.162721
1883355923,1883355742,-0.138505,0.148362,0.146306
1883377591,1883377372,-0.134696,0.00986986,0.187543
1883397573,1883397342,-0.189839,-0.0533232,0.250833
1883418401,1883418304,-0.195677,-0.0768114,0.344933
1883438398,1883438166,-0.100786,-0.0917066,0.461816
1883459953,1883459743,0.0656102,-0.0930183,0.569342
1883481561,1883481342,0.150699,-0.0903779,0.606753
1883502394,1883502168,0.195906,-0.0677639,0.595617
1883522447,1883522345,0.23022,-0.0841893,0.548586
1883544734,1883544555,0.242832,-0.0463074,0.468767
1883566372,1883566142,0.17816,-0.00402235,0.366992
1883588780,1883588575,0.0156743,0.0167959,0.227847
1883606408,1883606310,-0.0730346,-0.00887852,0.10359
1883628761,1883628544,-0.176429,0.00953419,-0.0538245
1883652759,1883652545,-0.403307,0.139211,-0.231297
1883673561,1883673463,-0.581496,0.22089,-0.406925
1883695160,1883694942,-0.599603,0.290456,-0.543905
1883716754,1883716543,-0.593433,0.395655,-0.682928
