timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
1976071362,0.525817,-0.141657,2.09159,0.0,0.466864,0.189068,0.190073,0.842712,0.572295,0.0,0.0,1,0,0,0,0,0
1976168404,0.52856,-0.136472,2.09159,0.0,0.467276,0.187572,0.192521,0.842263,0.566237,0.0,0.0,1,0,0,0,0,0
1976265100,0.530025,-0.127951,2.09159,0.0,0.468238,0.184401,0.195258,0.841798,0.566552,0.0,0.0,1,0,0,0,0,0
1976361218,0.533824,-0.122312,2.09159,0.0,0.468614,0.182965,0.198257,0.841201,0.567591,0.0,0.0,1,0,0,0,0,0
1976477867,0.549907,-0.119421,2.14416,0.0,0.445282,0.180065,0.210538,0.851454,0.563321,0.0,0.0,1,0,0,0,0,0
1976574099,0.557845,-0.118867,2.17399,0.0,0.431907,0.178388,0.21673,0.857124,0.575131,0.0,0.0,1,0,0,0,0,0
1976671477,0.569439,-0.117403,2.21961,0.0,0.411434,0.175162,0.226086,0.865405,0.594004,0.0,0.0,1,0,0,0,0,0
1976791220,0.581601,-0.114098,2.26668,0.0,0.390383,0.170748,0.236156,0.873314,0.589559,0.0,0.0,1,0,0,0,0,0
1976888308,0.592677,-0.104581,2.30724,0.0,0.373036,0.16386,0.246356,0.879376,0.588544,0.0,0.0,1,0,0,0,0,0
1976984072,0.606836,-0.0930882,2.35855,0.0,0.350921,0.154933,0.258932,0.886456,0.589364,0.0,0.0,1,0,0,0,0,0
1977080996,0.620025,-0.083288,2.39923,0.0,0.33329,0.147505,0.269668,0.891313,0.579533,0.0,0.0,1,0,0,0,0,0
1977200979,0.631609,-0.0704891,2.4431,0.0,0.314781,0.137684,0.280189,0.896354,0.548937,0.0,0.0,1,0,0,0,0,0
1977293888,0.668228,-0.0848601,2.58781,0.0,0.244637,0.12811,0.304203,0.911702,0.274294,0.0,0.0,1,0,0,0,0,0
1977389265,0.663991,-0.108355,2.58781,0.0,0.241082,0.138212,0.299061,0.912874,0.105978,0.0,0.0,1,0,0,0,0,0
1977486146,0.656144,-0.0689231,2.58781,0.0,0.247953,0.119406,0.300845,0.913101,0.514701,0.0,0.0,1,0,0,0,0,0
1977583306,0.652599,-0.0303881,2.58781,0.0,0.254227,0.101458,0.304361,0.912381,0.515235,0.0,0.0,1,0,0,0,0,0
1977703442,0.659022,0.010858,2.61889,0.0,0.246178,0.0786449,0.313915,0.913602,0.494359,0.0,0.0,1,0,0,0,0,0
1977796979,0.673394,0.0128047,2.67366,0.0,0.220872,0.0707124,0.322765,0.917626,0.490361,0.0,0.0,1,0,0,0,0,0
1977892389,0.689542,0.0141974,2.72767,0.0,0.195739,0.062911,0.332133,0.920552,0.474901,0.0,0.0,1,0,0,0,0,0
1978013309,0.697227,0.0127264,2.76229,0.0,0.179306,0.0585211,0.336591,0.922568,0.465782,0.0,0.0,1,0,0,0,0,0
1978109710,0.699826,0.0105126,2.78447,0.0,0.168624,0.0560295,0.338238,0.924133,0.4663,0.0,0.0,1,0,0,0,0,0
1978206536,0.703963,0.00685164,2.81228,0.0,0.155026,0.0533371,0.340621,0.925797,0.492655,0.0,0.0,1,0,0,0,0,0
1978302106,0.71216,0.00061528,2.84946,0.0,0.136522,0.0504523,0.344932,0.927274,0.514774,0.0,0.0,1,0,0,0,0,0
1978423487,0.724429,-0.0120211,2.89846,0.0,0.111283,0.0485491,0.351043,0.928455,0.532175,0.0,0.0,1,0,0,0,0,0
1978519264,0.733071,-0.0269941,2.93517,0.0,0.0913661,0.0494539,0.355145,0.92902,0.550461,0.0,0.0,1,0,0,0,0,0
1978617275,0.742054,-0.0421015,2.97106,0.0,0.0717463,0.0504166,0.359505,0.929014,0.562764,0.0,0.0,1,0,0,0,0,0
1978712872,0.746744,-0.0522552,2.9961,0.0,0.058148,0.0507628,0.3619,0.929016,0.572452,0.0,0.0,1,0,0,0,0,0
1978829716,0.751817,-0.055754,3.02812,0.0,0.0425103,0.0466953,0.364914,0.928897,0.574844,0.0,0.0,1,0,0,0,0,0
1978926535,0.753751,-0.0523673,3.05266,0.0,0.0316934,0.040673,0.366445,0.92901,0.573465,0.0,0.0,1,0,0,0,0,0
1979022062,0.754552,-0.0515644,3.07704,0.0,0.0205008,0.0358387,0.367302,0.929185,0.580743,0.0,0.0,1,0,0,0,0,0
1979119483,0.754441,-0.0634233,3.10157,0.0,0.00691963,0.0368388,0.367489,0.929272,0.61245,0.0,0.0,1,0,0,0,0,0
1979215573,0.750064,-0.0827574,3.12825,0.0,-0.00894845,0.0409332,0.365724,0.92978,0.635156,0.0,0.0,1,0,0,0,0,0
1979336372,0.742172,-0.115471,-3.12945,0.0,0.0265747,-0.0515761,-0.362343,-0.930237,0.653631,0.0,0.0,1,0,0,0,0,0
1979432770,0.735374,-0.131954,-3.1064,0.0,0.040077,-0.0552025,-0.359703,-0.93057,0.658916,0.0,0.0,1,0,0,0,0,0
1979528926,0.726348,-0.131441,-3.08557,0.0,0.0494457,-0.0514371,-0.356057,-0.931737,0.663693,0.0,0.0,1,0,0,0,0,0
1979621744,0.721532,-0.120017,-3.07063,0.0,0.0542879,-0.0435769,-0.354125,-0.932604,0.662305,0.0,0.0,1,0,0,0,0,0
1979742720,0.714838,-0.0990219,-3.04892,0.0,0.060635,-0.030128,-0.351201,-0.933849,0.642253,0.0,0.0,1,0,0,0,0,0
1979838783,0.707733,-0.0809879,-3.02948,0.0,0.0665196,-0.0185157,-0.347827,-0.935013,0.610114,0.0,0.0,1,0,0,0,0,0
1979935565,0.699371,-0.066888,-3.01472,0.0,0.0709578,-0.00964385,-0.343714,-0.93634,0.589002,0.0,0.0,1,0,0,0,0,0
1980031560,0.692804,-0.062928,-3.00009,0.0,0.0771148,-0.00552669,-0.340591,-0.937028,0.594648,0.0,0.0,1,0,0,0,0,0
1980148447,0.680803,-0.0663274,-2.97951,0.0,0.0872986,-0.00414037,-0.335117,-0.938114,0.602096,0.0,0.0,1,0,0,0,0,0
1980244789,0.662926,-0.0700754,-2.97022,0.0,0.09223,-0.00516933,-0.326868,-0.940544,0.606444,0.0,0.0,1,0,0,0,0,0
1980341946,0.653391,-0.0707835,-2.956,0.0,0.0990144,-0.00364994,-0.32244,-0.94139,0.609824,0.0,0.0,1,0,0,0,0,0
1980461621,0.640917,-0.0705988,-2.94028,0.0,0.106372,-0.00169219,-0.316578,-0.942582,0.608244,0.0,0.0,1,0,0,0,0,0
1980558013,0.611919,-0.0714614,-2.9261,0.0,0.113174,-0.00149652,-0.302934,-0.946267,0.62733,0.0,0.0,1,0,0,0,0,0
1980654565,0.579214,-0.0677318,-2.91702,0.0,0.11693,-0.000264864,-0.28725,-0.950692,0.613898,0.0,0.0,1,0,0,0,0,0
1980751415,0.557546,-0.0598956,-2.90719,0.0,0.120553,0.00357348,-0.276532,-0.953407,0.596337,0.0,0.0,1,0,0,0,0,0
1980871665,0.54178,-0.0491219,-2.89143,0.0,0.126688,0.00989457,-0.26837,-0.954898,0.579105,0.0,0.0,1,0,0,0,0,0
1980964966,0.525607,-0.0413066,-2.88153,0.0,0.130506,0.0139039,-0.260126,-0.956613,0.564473,0.0,0.0,1,0,0,0,0,0
1981062354,0.530748,-0.0353239,-2.87756,0.0,0.131595,0.017623,-0.262191,-0.955839,0.558842,0.0,0.0,1,0,0,0,0,0
1981157870,0.530206,-0.0307495,-2.86759,0.0,0.135777,0.0210811,-0.261549,-0.95536,0.562065,0.0,0.0,1,0,0,0,0,0
1981279347,0.521287,-0.0255334,-2.85668,0.0,0.140426,0.0243744,-0.256822,-0.955892,0.563871,0.0,0.0,1,0,0,0,0,0
1981374070,0.514837,-0.023258,-2.84655,0.0,0.145064,0.0262952,-0.253456,-0.956047,0.566281,0.0,0.0,1,0,0,0,0,0
1981472171,0.512013,-0.0209466,-2.83645,0.0,0.14964,0.0284682,-0.251804,-0.955715,0.570268,0.0,0.0,1,0,0,0,0,0
1981567464,0.507883,-0.0205651,-2.83235,0.0,0.151611,0.0288534,-0.249743,-0.955934,0.580927,0.0,0.0,1,0,0,0,0,0
1981664385,0.49477,-0.0232361,-2.82196,0.0,0.157092,0.0278449,-0.243525,-0.956683,0.593137,0.0,0.0,1,0,0,0,0,0
1981784999,0.480286,-0.0299821,-2.816,0.0,0.160928,0.024177,-0.23703,-0.957776,0.612257,0.0,0.0,1,0,0,0,0,0
1981881063,0.470972,-0.0392236,-2.80555,0.0,0.167096,0.0202096,-0.233175,-0.957758,0.632615,0.0,0.0,1,0,0,0,0,0
1981977657,0.456908,-0.0688981,-2.8011,0.0,0.172612,0.00528491,-0.228749,-0.958045,0.473232,0.0,0.0,1,0,0,0,0,0
1982073748,0.443818,-0.11806,-2.79567,0.0,0.180378,-0.0188787,-0.226335,-0.957016,0.132521,0.0,0.0,1,0,0,0,0,0
1982190129,0.435664,-0.1799,-2.78333,0.0,0.192362,-0.0479528,-0.227423,-0.953403,0.0771692,0.0,0.0,1,0,0,0,0,0
1982286837,0.421288,-0.233402,-2.77919,0.0,0.198979,-0.074574,-0.224787,-0.950956,0.100851,0.0,0.0,1,0,0,0,0,0
1982383457,0.421013,-0.288324,-2.77526,0.0,0.205791,-0.100477,-0.228918,-0.946124,0.101053,0.0,0.0,1,0,0,0,0,0
1982500185,0.408607,-0.356196,-2.76953,0.0,0.213571,-0.133549,-0.228316,-0.940438,0.0990663,0.0,0.0,1,0,0,0,0,0
1982596907,0.407819,-0.414653,-2.76577,0.0,0.219971,-0.161013,-0.232331,-0.933654,0.112503,0.0,0.0,1,0,0,0,0,0
1982692940,0.407943,-0.474377,-2.76227,0.0,0.226189,-0.188856,-0.236738,-0.925812,0.123054,0.0,0.0,1,0,0,0,0,0
1982789830,0.39256,-0.500694,-2.75801,0.0,0.228557,-0.202512,-0.231795,-0.923592,0.12988,0.0,0.0,1,0,0,0,0,0
1982910425,0.388541,-0.470623,-2.75356,0.0,0.228125,-0.188274,-0.228314,-0.927569,0.122061,0.0,0.0,1,0,0,0,0,0
1983006537,0.373881,-0.454296,-2.74794,0.0,0.228261,-0.181592,-0.220856,-0.930668,0.131964,0.0,0.0,1,0,0,0,0,0
1983104304,0.37215,-0.414365,-2.7429,0.0,0.227749,-0.162297,-0.217493,-0.93514,0.119079,0.0,0.0,1,0,0,0,0,0
1983199358,0.359821,-0.383624,-2.73852,0.0,0.226756,-0.148602,-0.20965,-0.939439,0.100131,0.0,0.0,1,0,0,0,0,0
1983296123,0.312329,-0.36371,-2.74229,0.0,0.220254,-0.144767,-0.185359,-0.946664,0.0902556,0.0,0.0,1,0,0,0,0,0
1983413537,0.297701,-0.351748,-2.7375,0.0,0.220812,-0.140213,-0.177767,-0.948673,0.0883767,0.0,0.0,1,0,0,0,0,0
1983509706,0.271099,-0.374863,-2.74089,0.0,0.218412,-0.154511,-0.166856,-0.94899,0.0948787,0.0,0.0,1,0,0,0,0,0
1983605791,0.259103,-0.399121,-2.73704,0.0,0.220353,-0.16713,-0.163537,-0.946978,0.109106,0.0,0.0,1,0,0,0,0,0
1983702134,0.238014,-0.394542,-2.73899,0.0,0.217478,-0.1674,-0.152983,-0.949356,0.117284,0.0,0.0,1,0,0,0,0,0
1983822856,0.197224,-0.36583,-2.73597,0.0,0.214641,-0.157804,-0.131286,-0.954878,0.0888966,0.0,0.0,1,0,0,0,0,0
1983919400,0.151215,-0.340112,-2.74398,0.0,0.206624,-0.150727,-0.106308,-0.960878,0.0593527,0.0,0.0,1,0,0,0,0,0
1984016078,0.118485,-0.317798,-2.75234,0.0,0.199822,-0.143665,-0.0879069,-0.965248,0.0430202,0.0,0.0,1,0,0,0,0,0
1984113118,0.0971125,-0.308183,-2.75699,0.0,0.195944,-0.141309,-0.0763768,-0.96737,0.0251061,0.0,0.0,1,0,0,0,0,0
1984208939,0.075873,-0.310445,-2.76139,0.0,0.192308,-0.144625,-0.065988,-0.968373,0.0162634,0.0,0.0,1,0,0,0,0,0
1984325881,0.0541925,-0.326614,-2.76674,0.0,0.188111,-0.154695,-0.0565471,-0.968239,0.0177385,0.0,0.0,1,0,0,0,0,0
1984422095,0.0537181,-0.358286,-2.76938,0.0,0.18671,-0.170157,-0.0589283,-0.965771,0.0328442,0.0,0.0,1,0,0,0,0,0
1984518705,0.0509433,-0.37689,-2.77348,0.0,0.184412,-0.179529,-0.0588698,-0.964518,0.0509925,0.0,0.0,1,0,0,0,0,0
1984639944,0.0420129,-0.39257,-2.77644,0.0,0.182068,-0.188003,-0.0556614,-0.963539,0.0633974,0.0,0.0,1,0,0,0,0,0
1984734912,0.0339092,-0.405298,-2.78137,0.0,0.178805,-0.195006,-0.0523875,-0.962942,0.0670406,0.0,0.0,1,0,0,0,0,0
1984832052,0.0191136,-0.382927,-2.79318,0.0,0.171942,-0.185781,-0.0422218,-0.966508,0.0620744,0.0,0.0,1,0,0,0,0,0
1984929172,0.0200392,-0.363582,-2.7973,0.0,0.170252,-0.176422,-0.0406764,-0.968625,0.0532297,0.0,0.0,1,0,0,0,0,0
1985025188,0.013008,-0.340646,-2.80296,0.0,0.167152,-0.165993,-0.0348797,-0.971231,0.0473003,0.0,0.0,1,0,0,0,0,0
1985145672,0.00424286,-0.316229,-2.81183,0.0,0.162419,-0.154977,-0.027911,-0.974076,0.032094,0.0,0.0,1,0,0,0,0,0
1985242074,-0.00492423,-0.287376,-2.82084,0.0,0.157697,-0.141745,-0.0204613,-0.977047,0.0118598,0.0,0.0,1,0,0,0,0,0
1985334122,-0.0139117,-0.281607,-2.82881,0.0,0.153247,-0.139695,-0.0150551,-0.978148,0.0,0.0,0.0,1,0,0,0,0,0
1985431262,-0.0171732,-0.256529,-2.8348,0.0,0.150449,-0.127708,-0.0111279,-0.980271,0.0,0.0,0.0,1,0,0,0,0,0
1985552017,-0.016607,-0.222487,-2.8411,0.0,0.147839,-0.110995,-0.00845705,-0.982727,0.0,0.0,0.0,1,0,0,0,0,0
1985647992,-0.0242696,-0.21347,-2.8472,0.0,0.14454,-0.107142,-0.00368836,-0.983674,0.0,0.0,0.0,1,0,0,0,0,0
1985744398,-0.0334009,-0.209192,-2.85259,0.0,0.141467,-0.105694,0.00140309,-0.984283,0.0,0.0,0.0,1,0,0,0,0,0
1985841887,-0.037387,-0.21372,-2.85765,0.0,0.13869,-0.108195,0.00330998,-0.984402,0.0,0.0,0.0,1,0,0,0,0,0
1985937821,-0.0340917,-0.23094,-2.86207,0.0,0.136413,-0.116432,0.000718977,-0.983786,0.0,0.0,0.0,1,0,0,0,0,0
1986058737,-0.0204722,-0.230462,-2.86567,0.0,0.135439,-0.115276,-0.00573979,-0.98404,0.0,0.0,0.0,1,0,0,0,0,0
1986150574,-0.0140234,-0.23648,-2.86955,0.0,0.133833,-0.117817,-0.00909759,-0.983934,0.0,0.0,0.0,1,0,0,0,0,0
1986247275,-0.00695375,-0.243347,-2.87312,0.0,0.132423,-0.120743,-0.0128234,-0.983728,0.0,0.0,0.0,1,0,0,0,0,0
1986367373,0.00334403,-0.250198,-2.87656,0.0,0.131304,-0.123459,-0.0181307,-0.983457,0.0,0.0,0.0,1,0,0,0,0,0
1986464967,0.011122,-0.247032,-2.8801,0.0,0.130059,-0.121429,-0.0215338,-0.983807,0.0,0.0,0.0,1,0,0,0,0,0
1986556912,0.0167576,-0.259404,-2.88349,0.0,0.128684,-0.127189,-0.0248838,-0.983181,0.0,0.0,0.0,1,0,0,0,0,0
1986653943,0.0264817,-0.266188,-2.88052,0.0,0.130744,-0.129853,-0.0302832,-0.982409,0.0,0.0,0.0,1,0,0,0,0,0
1986773275,0.0327492,-0.277946,-2.88345,0.0,0.129705,-0.135268,-0.033909,-0.981697,0.0,0.0,0.0,1,0,0,0,0,0
1986870512,0.0316246,-0.290224,-2.88789,0.0,0.127434,-0.141444,-0.0338114,-0.981127,0.0,0.0,0.0,1,0,0,0,0,0
1986966902,0.0329035,-0.298581,-2.89139,0.0,0.1258,-0.145524,-0.0346972,-0.980711,0.0,0.0,0.0,1,0,0,0,0,0
1987087272,0.0339129,-0.317653,-2.8891,0.0,0.12697,-0.15477,-0.0365204,-0.979077,0.0,0.0,0.0,1,0,0,0,0,0
1987184077,0.0307557,-0.341447,-2.8939,0.0,0.124311,-0.166702,-0.036022,-0.977476,0.0,0.0,0.0,1,0,0,0,0,0
1987277065,0.0316748,-0.349925,-2.89937,0.0,0.121693,-0.17089,-0.0365086,-0.977064,0.0,0.0,0.0,1,0,0,0,0,0
1987373035,0.111061,-0.340008,-2.53776,0.0,0.301579,-0.145019,-0.102458,-0.936761,0.0,0.0,0.0,1,0,0,0,0,0
1987493766,0.196618,-0.28428,-2.5307,0.0,0.30951,-0.105234,-0.135058,-0.935355,0.511342,0.0,0.0,1,0,0,0,0,0
1987589558,0.17598,-0.239318,-2.52722,0.0,0.309053,-0.0869634,-0.11912,-0.939539,0.657071,0.0,0.0,1,0,0,0,0,0
1987686552,0.158991,-0.191841,-2.51948,0.0,0.310937,-0.066696,-0.104474,-0.942314,0.768666,0.0,0.0,1,0,0,0,0,0
1987783293,0.130436,-0.14222,-2.51375,0.0,0.311759,-0.0473609,-0.0837229,-0.94528,0.853127,0.0,0.0,1,0,0,0,0,0
1987878877,0.0987352,-0.0913102,-2.50564,0.0,0.314078,-0.0278863,-0.0610764,-0.94702,0.920681,0.0,0.0,1,0,0,0,0,0
1988000136,0.0435872,-0.026037,-2.4974,0.0,0.316723,-0.00544797,-0.0247895,-0.948178,0.943147,0.0,0.0,1,0,0,0,0,0
1988093106,0.00472055,0.0237982,-2.49316,0.0,0.318514,0.0120307,0.00155338,-0.947841,0.954448,0.0,0.0,1,0,0,0,0,0
1988189719,-0.0295439,0.0754319,-2.48659,0.0,0.32194,0.0309507,0.0261045,-0.945894,0.962415,0.0,0.0,1,0,0,0,0,0
1988285612,-0.0602242,0.126792,-2.48205,0.0,0.324833,0.0501826,0.0489342,-0.943171,0.963074,0.0,0.0,1,0,0,0,0,0
1988406158,-0.0893872,0.191241,-2.47272,0.0,0.330439,0.075497,0.0733174,-0.937942,0.964044,0.0,0.0,1,0,0,0,0,0
1988502532,-0.114393,0.241546,-2.4654,0.0,0.335235,0.0946501,0.0934331,-0.9327,0.964843,0.0,0.0,1,0,0,0,0,0
1988595661,-0.127085,0.252943,-2.4578,0.0,0.339472,0.097474,0.101551,-0.930024,0.956795,0.0,0.0,1,0,0,0,0,0
1988691697,-0.127221,0.268401,-2.45244,0.0,0.342089,0.104399,0.104398,-0.927996,0.92656,0.0,0.0,1,0,0,0,0,0
1988811636,-0.123232,0.230198,-2.4417,0.0,0.346578,0.0867077,0.0967619,-0.92898,0.772971,0.0,0.0,1,0,0,0,0,0
1988908998,-0.119031,0.191645,-2.43316,0.0,0.349989,0.0690411,0.0886585,-0.92999,0.636657,0.0,0.0,1,0,0,0,0,0
1989005780,-0.110257,0.154796,-2.42706,0.0,0.35213,0.0531163,0.0784661,-0.931142,0.55686,0.0,0.0,1,0,0,0,0,0
1989101582,-0.107665,0.119114,-2.4179,0.0,0.355857,0.0365729,0.0712732,-0.9311,0.510137,0.0,0.0,1,0,0,0,0,0
1989197727,-0.108378,0.0950835,-2.40836,0.0,0.359931,0.0249075,0.0675162,-0.930199,0.487779,0.0,0.0,1,0,0,0,0,0
1989318566,-0.107003,0.075269,-2.39841,0.0,0.364196,0.0156044,0.0634331,-0.929029,0.480769,0.0,0.0,1,0,0,0,0,0
1989411509,-0.0956889,0.0623019,-2.38297,0.0,0.371062,0.0111984,0.0559247,-0.926855,0.486173,0.0,0.0,1,0,0,0,0,0
1989508328,-0.0946558,0.0504776,-2.37531,0.0,0.374404,0.00569963,0.0532896,-0.925716,0.492841,0.0,0.0,1,0,0,0,0,0
1989628845,-0.0959326,0.0361046,-2.36071,0.0,0.380898,-0.00157231,0.0511945,-0.923197,0.504603,0.0,0.0,1,0,0,0,0,0
1989724944,-0.100568,0.0227432,-2.35228,0.0,0.384506,-0.00884037,0.0507628,-0.921683,0.517728,0.0,0.0,1,0,0,0,0,0
1989817227,-0.0935858,0.00294722,-2.3383,0.0,0.39057,-0.0169314,0.0436287,-0.919383,0.540558,0.0,0.0,1,0,0,0,0,0
1989938055,-0.0897459,-0.0303364,-2.32182,0.0,0.397436,-0.0317713,0.0350991,-0.916408,0.577696,0.0,0.0,1,0,0,0,0,0
1990034715,-0.0884256,-0.0537079,-2.3121,0.0,0.401333,-0.042354,0.0296274,-0.914472,0.600656,0.0,0.0,1,0,0,0,0,0
1990130407,-0.0782377,-0.0715775,-2.29275,0.0,0.409938,-0.048676,0.0208932,-0.910574,0.617019,0.0,0.0,1,0,0,0,0,0
1990227555,-0.0752579,-0.0864621,-2.28207,0.0,0.41449,-0.0549197,0.0161732,-0.908251,0.630917,0.0,0.0,1,0,0,0,0,0
1990323606,-0.0709585,-0.0938661,-2.26676,0.0,0.421359,-0.0574812,0.0122358,-0.904988,0.639292,0.0,0.0,1,0,0,0,0,0
1990445066,-0.0572807,-0.0970977,-2.24536,0.0,0.431326,-0.0561129,0.00476093,-0.900437,0.648831,0.0,0.0,1,0,0,0,0,0
1990540879,-0.0495029,-0.0949433,-2.22849,0.0,0.439171,-0.0534789,0.00127509,-0.896809,0.652265,0.0,0.0,1,0,0,0,0,0
1990637956,-0.0445933,-0.0937058,-2.21545,0.0,0.445165,-0.0518409,-0.000991424,-0.893946,0.653631,0.0,0.0,1,0,0,0,0,0
1990733758,-0.0233849,-0.0904558,-2.19172,0.0,0.456314,-0.0455468,-0.010286,-0.888593,0.649768,0.0,0.0,1,0,0,0,0,0
1990854494,-0.0112529,-0.0801898,-2.16732,0.0,0.467512,-0.0380525,-0.013795,-0.883059,0.638488,0.0,0.0,1,0,0,0,0,0
1990950593,-0.00376809,-0.0709071,-2.15201,0.0,0.474488,-0.032089,-0.0151744,-0.879546,0.626754,0.0,0.0,1,0,0,0,0,0
1991046891,0.0333696,-0.0653385,-2.12549,0.0,0.486624,-0.0204219,-0.0304567,-0.872842,0.618773,0.0,0.0,1,0,0,0,0,0
1991144946,0.0724393,-0.0595633,-2.10305,0.0,0.496637,-0.00787317,-0.0461916,-0.866693,0.618055,0.0,0.0,1,0,0,0,0,0
1991261903,0.107488,-0.0483587,-2.07946,0.0,0.506693,0.00638067,-0.0585326,-0.860114,0.618307,0.0,0.0,1,0,0,0,0,0
1991357763,0.151393,-0.0374718,-2.04986,0.0,0.518794,0.023288,-0.0743216,-0.851344,0.61472,0.0,0.0,1,0,0,0,0,0
1991453942,0.184374,-0.0301304,-2.0239,0.0,0.529074,0.0360852,-0.0859964,-0.843435,0.609906,0.0,0.0,1,0,0,0,0,0
1991550545,0.229773,-0.0225313,-1.99219,0.0,0.541051,0.0529159,-0.102296,-0.833066,0.601872,0.0,0.0,1,0,0,0,0,0
1991647447,0.262326,-0.0119649,-1.96372,0.0,0.551346,0.067716,-0.112046,-0.823941,0.592321,0.0,0.0,1,0,0,0,0,0
1991768059,0.303572,-0.00129046,-1.92692,0.0,0.5642,0.0857657,-0.124528,-0.811674,0.583619,0.0,0.0,1,0,0,0,0,0
1991864326,0.316952,0.00546667,-1.89883,0.0,0.574512,0.094067,-0.126742,-0.803134,0.576291,0.0,0.0,1,0,0,0,0,0
1991960828,0.332155,0.0118197,-1.8663,0.0,0.586318,0.103094,-0.129359,-0.793013,0.562841,0.0,0.0,1,0,0,0,0,0
1992057775,0.364025,0.0179327,-1.8323,0.0,0.59751,0.117204,-0.138213,-0.781116,0.547724,0.0,0.0,1,0,0,0,0,0
1992153260,0.382141,0.024854,-1.80457,0.0,0.606639,0.127275,-0.141458,-0.771868,0.535651,0.0,0.0,1,0,0,0,0,0
1992273588,0.41246,0.0307015,-1.75977,0.0,0.621242,0.142053,-0.148217,-0.756248,0.526909,0.0,0.0,1,0,0,0,0,0
1992370061,0.445833,0.0285842,-1.72125,0.0,0.633373,0.154687,-0.158526,-0.741472,0.527177,0.0,0.0,1,0,0,0,0,0
1992468269,0.477255,0.0226348,-1.68967,0.0,0.643001,0.165129,-0.16946,-0.728399,0.536471,0.0,0.0,1,0,0,0,0,0
1992562888,0.514373,0.0170826,-1.64843,0.0,0.655177,0.178801,-0.181088,-0.711323,0.54995,0.0,0.0,1,0,0,0,0,0
1992684384,0.554856,0.0134155,-1.60582,0.0,0.666721,0.19488,-0.19254,-0.693133,0.564981,0.0,0.0,1,0,0,0,0,0
1992776956,0.577738,0.0123928,-1.5708,0.0,0.676548,0.205628,-0.197228,-0.679044,0.573599,0.0,0.0,1,0,0,0,0,0
1992872782,0.595099,0.010627,-1.52583,0.0,0.689975,0.215424,-0.198921,-0.661784,0.58202,0.0,0.0,1,0,0,0,0,0
1992966114,0.59477,0.00836513,-1.48887,0.0,0.702353,0.218217,-0.195595,-0.64871,0.585818,0.0,0.0,1,0,0,0,0,0
1993086590,0.603447,0.00579356,-1.44198,0.0,0.716648,0.225042,-0.19409,-0.630953,0.584442,0.0,0.0,1,0,0,0,0,0
1993182540,0.617364,0.00387204,-1.40108,0.0,0.727981,0.233445,-0.19443,-0.61461,0.585738,0.0,0.0,1,0,0,0,0,0
1993279375,0.617021,0.00105298,-1.36138,0.0,0.740346,0.236286,-0.1907,-0.599742,0.590715,0.0,0.0,1,0,0,0,0,0
1993371645,0.62558,-0.00211114,-1.31757,0.0,0.752568,0.242706,-0.189163,-0.582196,0.590947,0.0,0.0,1,0,0,0,0,0
1993492190,0.621059,-0.0129695,-1.26274,0.0,0.769766,0.243007,-0.185339,-0.560408,0.593078,0.0,0.0,1,0,0,0,0,0
1993589258,0.620857,-0.0238564,-1.2301,0.0,0.779754,0.242917,-0.185518,-0.546405,0.604018,0.0,0.0,1,0,0,0,0,0
1993685155,0.650829,-0.0328599,-1.18237,0.0,0.789529,0.256731,-0.191085,-0.523661,0.621939,0.0,0.0,1,0,0,0,0,0
1993781960,0.661811,-0.0391801,-1.13338,0.0,0.801176,0.264114,-0.190016,-0.50225,0.628958,0.0,0.0,1,0,0,0,0,0
1993901657,0.653355,-0.0490734,-1.08333,0.0,0.81535,0.262899,-0.185304,-0.481404,0.637127,0.0,0.0,1,0,0,0,0,0
1993998648,0.64117,-0.0652892,-1.0413,0.0,0.827977,0.257813,-0.183543,-0.462924,0.656218,0.0,0.0,1,0,0,0,0,0
1994094059,0.622773,-0.0859171,-0.998287,0.0,0.841297,0.249182,-0.182413,-0.443681,0.675106,0.0,0.0,1,0,0,0,0,0
1994191366,0.606297,-0.103971,-0.954434,0.0,0.853752,0.242038,-0.180983,-0.423994,0.683284,0.0,0.0,1,0,0,0,0,0
1994288167,0.569093,-0.107971,-0.918294,0.0,0.865844,0.228329,-0.170656,-0.411165,0.691707,0.0,0.0,1,0,0,0,0,0
1994408908,0.50911,-0.0946124,-0.872953,0.0,0.881096,0.208604,-0.147809,-0.397877,0.675952,0.0,0.0,1,0,0,0,0,0
1994501794,0.487181,-0.0760115,-0.823992,0.0,0.8923,0.206081,-0.130301,-0.379939,0.653491,0.0,0.0,1,0,0,0,0,0
1994597268,0.445027,-0.0549335,-0.784896,0.0,0.903174,0.193584,-0.109118,-0.367282,0.624912,0.0,0.0,1,0,0,0,0,0
1994694435,0.460641,-0.0340406,-0.745159,0.0,0.90808,0.206564,-0.0985229,-0.350736,0.59125,0.0,0.0,1,0,0,0,0,0
1994815531,0.460968,-0.0115027,-0.699048,0.0,0.915125,0.212715,-0.0834919,-0.332155,0.558595,0.0,0.0,1,0,0,0,0,0
1994910870,0.456233,0.000717005,-0.65754,0.0,0.921896,0.214144,-0.0726865,-0.314591,0.538523,0.0,0.0,1,0,0,0,0,0
